UniProt	GeneID	Gene Name	GO cell surface	GO plasma membrane	GeneID - human	Gene Name - human	UniProt - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
F7FY86		ITGAV	FALSE	TRUE	3685	ITGAV	P06756	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
F7FZ06		TMEM25	FALSE	FALSE	84866	TMEM25	Q86YD3	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F7FZ15		TMEM25	FALSE	FALSE	84866	TMEM25	Q86YD3	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F7FZ79		BPNT2	FALSE	FALSE	54928	BPNT2	Q9NX62	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
F7FZG1		CDH20	FALSE	TRUE	28316	CDH20	Q9HBT6		TRUE	FALSE	FALSE	TRUE	1	2
F7G0H5		PTCRA	FALSE	FALSE	171558	PTCRA	Q6ISU1		TRUE	FALSE	FALSE	FALSE	1	0
F7G0I6		TRHDE	FALSE	TRUE	29953	TRHDE	Q9UKU6	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7G171		CHRNA5	FALSE	TRUE	1138	CHRNA5	P30532		TRUE	FALSE	FALSE	TRUE	1	2
F7G194		SLC34A1	FALSE	TRUE	6569	SLC34A1	Q06495		TRUE	FALSE	TRUE	TRUE	2	2
F7G1C0		KIAA0319L	FALSE	TRUE	79932	KIAA0319L	Q8IZA0	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
F7G226		SGCE	FALSE	TRUE	8910	SGCE	O43556	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7G281		MFRP	FALSE	FALSE	83552	MFRP	Q9BY79		TRUE	FALSE	FALSE	TRUE	1	1
F7G2E1		SGCE	FALSE	TRUE	8910	SGCE	O43556	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7G2E9		CASD1	FALSE	FALSE	64921	CASD1	Q96PB1	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
F7G2F4		CASD1	FALSE	FALSE	64921	CASD1	Q96PB1	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
F7G2H2		FRRS1	FALSE	FALSE	391059	FRRS1	Q6ZNA5		TRUE	FALSE	FALSE	FALSE	1	0
F7G2I9		ERMP1	FALSE	FALSE	79956	ERMP1	Q7Z2K6	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
F7G2W1		MAP3K5	FALSE	FALSE	4217	MAP3K5	Q99683		FALSE	FALSE	TRUE	TRUE	1	1
F7G2X0		MAP3K5	FALSE	FALSE	4217	MAP3K5	Q99683		FALSE	FALSE	TRUE	TRUE	1	1
F7G2Z5		FZD8	FALSE	TRUE	8325	FZD8	Q9H461		TRUE	FALSE	FALSE	TRUE	1	2
F7G359		ATP2B2	FALSE	FALSE	491	ATP2B2	Q01814		TRUE	FALSE	FALSE	TRUE	1	1
F7G362	701149	ATP2B2	FALSE	FALSE	491	ATP2B2	Q01814		TRUE	FALSE	FALSE	TRUE	1	1
F7G366	701149	ATP2B2	FALSE	TRUE	491	ATP2B2	Q01814		TRUE	FALSE	FALSE	TRUE	1	2
F7G375		ATP2B2	FALSE	FALSE	491	ATP2B2	Q01814		TRUE	FALSE	FALSE	TRUE	1	1
F7G3G3		ERBB4	FALSE	FALSE	2066	ERBB4	Q15303		TRUE	FALSE	FALSE	TRUE	1	1
F7G3H1		ERBB4	FALSE	TRUE	2066	ERBB4	Q15303		TRUE	FALSE	FALSE	TRUE	1	2
F7G3H6		IL7R	FALSE	FALSE	3575	IL7R	P16871	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
F7G3Z5		PTK7	FALSE	TRUE	5754	PTK7	Q13308	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7G480		SLC22A17	FALSE	FALSE	51310	SLC22A17	Q8WUG5		TRUE	FALSE	FALSE	TRUE	1	1
F7G5B0		CLSTN3	FALSE	FALSE	9746	CLSTN3	Q9BQT9		TRUE	FALSE	TRUE	TRUE	2	1
F7G5P4		ADAM11	FALSE	FALSE	4185	ADAM11	O75078		TRUE	FALSE	FALSE	TRUE	1	1
F7G642		AGRN	FALSE	TRUE	375790	AGRN	O00468	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
F7G694		SCNN1D	FALSE	TRUE	6339	SCNN1D	P51172	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7G6A3		ADGRD1	FALSE	FALSE	283383	ADGRD1	Q6QNK2		TRUE	FALSE	FALSE	TRUE	1	1
F7G6A7		ADGRD1	FALSE	TRUE	283383	ADGRD1	Q6QNK2		TRUE	FALSE	FALSE	TRUE	1	2
F7G6F1		MXRA8	FALSE	FALSE	54587	MXRA8	Q9BRK3	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
F7G756		DLL4	FALSE	TRUE	54567	DLL4	Q9NR61		TRUE	FALSE	FALSE	TRUE	1	2
F7G7A7		BSN	TRUE	FALSE	8927	BSN	Q9UPA5		FALSE	FALSE	TRUE	FALSE	2	0
F7G7B1		SLC15A3	FALSE	FALSE	51296	SLC15A3	Q8IY34	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
F7G7I7	712726	SCARB1	FALSE	FALSE	949	SCARB1	Q8WTV0	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
F7G7U5		TNFRSF11B	FALSE	FALSE	4982	TNFRSF11B	O00300	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
F7G8E4	697640	SYT10	FALSE	TRUE	341359	SYT10	Q6XYQ8		FALSE	TRUE	FALSE	TRUE	1	2
F7G8R5		GABRA3	FALSE	TRUE	2556	GABRA3	P34903		TRUE	FALSE	FALSE	TRUE	1	2
F7G8X6		POFUT2	FALSE	FALSE	23275	POFUT2	Q9Y2G5	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7G940		LRIG1	FALSE	FALSE	26018	LRIG1	Q96JA1		TRUE	FALSE	FALSE	TRUE	1	1
F7G9L5		NRP2	FALSE	FALSE	8828	NRP2	O60462	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F7G9P6		TLR5	FALSE	TRUE	7100	TLR5	O60602		TRUE	FALSE	FALSE	TRUE	1	2
F7G9R8		MIA3	FALSE	FALSE	375056	MIA3	Q5JRA6	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
F7G9S8		TNFRSF14	FALSE	TRUE	8764	TNFRSF14	Q92956	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
F7G9W5		NRP2	FALSE	FALSE	8828	NRP2	O60462	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F7GAL1		NPFFR1	FALSE	FALSE	64106	NPFFR1	Q9GZQ6		TRUE	FALSE	FALSE	TRUE	1	1
F7GAV1		CLEC5A	TRUE	TRUE	23601	CLEC5A	Q9NY25	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7GB45		OR2W3	FALSE	TRUE	343171	OR2W3	Q7Z3T1		TRUE	FALSE	FALSE	TRUE	1	2
F7GB80		SLC36A2	FALSE	TRUE	153201	SLC36A2	Q495M3		TRUE	FALSE	FALSE	TRUE	1	2
F7GB92		HAVCR2	TRUE	TRUE	84868	HAVCR2	Q8TDQ0		TRUE	FALSE	TRUE	TRUE	3	2
F7GBA1		TMEM67	FALSE	TRUE	91147	TMEM67	Q5HYA8		TRUE	FALSE	FALSE	TRUE	1	2
F7GBU5		SLC8A2	FALSE	FALSE	6543	SLC8A2	Q9UPR5		TRUE	FALSE	FALSE	TRUE	1	1
F7GBV2		CELSR3	FALSE	TRUE	1951	CELSR3	Q9NYQ7	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7GCA1	704896	FBN2	FALSE	FALSE	2201	FBN2	P35556	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
F7GCB0		HEXA	FALSE	FALSE	3073	HEXA	P06865	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7GCB8		FERMT2	FALSE	FALSE	10979	FERMT2	Q96AC1		FALSE	FALSE	TRUE	TRUE	1	1
F7GCD8		OR2AT4	FALSE	TRUE	341152	OR2AT4	A6NND4		TRUE	FALSE	FALSE	TRUE	1	2
F7GCG8		SVEP1	FALSE	FALSE	79987	SVEP1	Q4LDE5		FALSE	TRUE	FALSE	FALSE	1	0
F7GCJ2		MFSD8	FALSE	FALSE	256471	MFSD8	Q8NHS3	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
F7GCN1		FLNA	FALSE	FALSE	2316	FLNA	P21333	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
F7GCN8		FLNA	FALSE	FALSE	2316	FLNA	P21333	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
F7GCQ1		DPP7	FALSE	FALSE	29952	DPP7	Q9UHL4	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
F7GCU2		KIR2DL4	FALSE	FALSE	3805	KIR2DL4	Q99706		TRUE	FALSE	FALSE	TRUE	1	1
F7GCU5		KIR3DL2	FALSE	FALSE	3812	KIR3DL2	P43630		TRUE	FALSE	FALSE	TRUE	1	1
F7GCX9		GRIA4	FALSE	TRUE	2893	GRIA4	P48058		TRUE	FALSE	FALSE	TRUE	1	2
F7GD02		SLC43A1	FALSE	FALSE	8501	SLC43A1	O75387	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
F7GDC7		ADAMTS13	FALSE	FALSE	11093	ADAMTS13	Q76LX8		FALSE	TRUE	TRUE	FALSE	2	0
F7GDI1		DLK1	FALSE	FALSE	8788	DLK1	P80370		TRUE	TRUE	FALSE	FALSE	2	0
F7GDI5		DLK1	FALSE	FALSE	8788	DLK1	P80370		TRUE	TRUE	FALSE	FALSE	2	0
F7GE04		ITGB5	FALSE	TRUE	3693	ITGB5	P18084	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
F7GEC5		EFNA1	FALSE	TRUE	1942	EFNA1	P20827	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7GEX6		SLC26A6	FALSE	TRUE	65010	SLC26A6	Q9BXS9	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7GEY8		SLC26A6	FALSE	TRUE	65010	SLC26A6	Q9BXS9	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7GFB8		HPS3	FALSE	FALSE	84343	HPS3	Q969F9		FALSE	TRUE	FALSE	FALSE	1	0
F7GFY9		GINM1	FALSE	FALSE	116254	GINM1	Q9NU53		TRUE	FALSE	FALSE	FALSE	1	0
F7GGR0		CYTH2	FALSE	TRUE	9266	CYTH2	Q99418		FALSE	TRUE	FALSE	TRUE	1	2
F7GGV6		CACNA1E	FALSE	TRUE	777	CACNA1E	Q15878		FALSE	TRUE	FALSE	TRUE	1	2
F7GHA4		TMEM63B	FALSE	FALSE	55362	TMEM63B	Q5T3F8	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
F7GHK4		SLC9A6	FALSE	TRUE	10479	SLC9A6	Q92581		TRUE	FALSE	FALSE	TRUE	1	2
F7GHM0		CD40LG	TRUE	TRUE	959	CD40LG	P29965	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7GI73		SLC6A15	FALSE	TRUE	55117	SLC6A15	Q9H2J7	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7GI86		OR4Q2	FALSE	TRUE		OR4Q2	P0C623		TRUE	FALSE	FALSE	TRUE	1	2
F7GI95		OR4K5	FALSE	TRUE	79317	OR4K5	Q8NGD3		TRUE	FALSE	FALSE	TRUE	1	2
F7GIE7	707639	CDH22	FALSE	TRUE	64405	CDH22	Q9UJ99		TRUE	FALSE	FALSE	TRUE	1	2
F7GIJ3		PRRC2C	FALSE	FALSE	23215	PRRC2C	Q9Y520	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7GIR5		COL18A1	FALSE	FALSE	80781	COL18A1	P39060		FALSE	TRUE	FALSE	FALSE	1	0
F7GIS1		COL18A1	FALSE	FALSE	80781	COL18A1	P39060		FALSE	TRUE	FALSE	FALSE	1	0
F7GIV0		HTR4	FALSE	TRUE	3360	HTR4	Q13639		TRUE	FALSE	FALSE	TRUE	1	2
F7GIX4		ECE1	FALSE	FALSE	1889	ECE1	P42892	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
F7GIX6		ECE1	TRUE	TRUE	1889	ECE1	P42892	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7GIY9		MR1	TRUE	TRUE	3140	MR1	Q95460	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
F7GIZ6		STX6	FALSE	FALSE	10228	STX6	O43752		FALSE	TRUE	FALSE	TRUE	1	1
F7GJ28		LINGO1	FALSE	FALSE	84894	LINGO1	Q96FE5		TRUE	FALSE	FALSE	TRUE	1	1
F7GJ70		SLC6A18	FALSE	TRUE	348932	SLC6A18	Q96N87		TRUE	FALSE	FALSE	TRUE	1	2
F7GJC2		CDH17	TRUE	TRUE	1015	CDH17	Q12864	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
F7GJT5		EPHA5	FALSE	TRUE	2044	EPHA5	P54756	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
F7GJU1		TRPV6	FALSE	TRUE	55503	TRPV6	Q9H1D0		TRUE	FALSE	FALSE	TRUE	1	2
F7GJU7		MAS1	FALSE	FALSE	4142	MAS1	P04201		TRUE	TRUE	FALSE	TRUE	2	1
F7GK16		ABCB9	FALSE	FALSE	23457	ABCB9	Q9NP78		TRUE	FALSE	FALSE	FALSE	1	0
F7GK20		ABCB9	FALSE	FALSE	23457	ABCB9	Q9NP78		TRUE	FALSE	FALSE	FALSE	1	0
F7GK38		ADCYAP1R1	FALSE	FALSE	117	ADCYAP1R1	P41586		TRUE	FALSE	TRUE	TRUE	2	1
F7GK41		ADCYAP1R1	FALSE	FALSE	117	ADCYAP1R1	P41586		TRUE	FALSE	TRUE	TRUE	2	1
F7GKB6		CDH13	FALSE	TRUE	1012	CDH13	P55290	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
F7GKD1		GLB1	FALSE	FALSE	2720	GLB1	P16278	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7GKG4		PTPRB	FALSE	FALSE	5787	PTPRB	P23467	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F7GKG9		PTPRB	FALSE	FALSE	5787	PTPRB	P23467	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F7GKQ8		ATP6AP1	FALSE	FALSE	537	ATP6AP1	Q15904	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
F7GKV3		PRRC2C	FALSE	FALSE	23215	PRRC2C	Q9Y520	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7GKZ6	712262	CD9	TRUE	TRUE	928	CD9	P21926		TRUE	TRUE	TRUE	TRUE	4	2
F7GL13		NIPAL3	FALSE	FALSE	57185	NIPAL3	Q6P499		TRUE	FALSE	FALSE	FALSE	1	0
F7GL19		CSPG4	FALSE	TRUE	1464	CSPG4	Q6UVK1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
F7GL26		KCNH1	FALSE	TRUE	3756	KCNH1	O95259		FALSE	FALSE	TRUE	TRUE	1	2
F7GL35		NIPAL3	FALSE	FALSE	57185	NIPAL3	Q6P499		TRUE	FALSE	FALSE	FALSE	1	0
F7GL42		NIPAL3	FALSE	FALSE	57185	NIPAL3	Q6P499		TRUE	FALSE	FALSE	FALSE	1	0
F7GL52		NOTCH3	FALSE	TRUE	4854	NOTCH3	Q9UM47		TRUE	FALSE	TRUE	TRUE	2	2
F7GLB7		LRP10	FALSE	FALSE	26020	LRP10	Q7Z4F1	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
F7GLS1		ITGA1	TRUE	TRUE	3672	ITGA1	P56199	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7GLX3		TGFBR3	TRUE	TRUE	7049	TGFBR3	Q03167	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7GM07		SLCO3A1	FALSE	TRUE	28232	SLCO3A1	Q9UIG8	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7GM11		SLCO3A1	FALSE	TRUE	28232	SLCO3A1	Q9UIG8	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7GM34		ADCYAP1R1	FALSE	FALSE	117	ADCYAP1R1	P41586		TRUE	FALSE	TRUE	TRUE	2	1
F7GM36		MAN2B2	FALSE	FALSE	23324	MAN2B2	Q9Y2E5	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
F7GMG6		THEMIS2	FALSE	FALSE	9473	THEMIS2	Q5TEJ8		FALSE	TRUE	FALSE	FALSE	1	0
F7GMG8		SNAP25	FALSE	FALSE	6616	SNAP25	P60880		FALSE	TRUE	FALSE	TRUE	1	1
F7GMM7		ADRA2C	FALSE	TRUE	152	ADRA2C	P18825	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7GMR0		HSPA13	FALSE	TRUE	6782	HSPA13	P48723	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	2
F7GMT2		SCARB1	FALSE	FALSE	949	SCARB1	Q8WTV0	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
F7GMX1		SLC5A1	FALSE	TRUE	6523	SLC5A1	P13866	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7GN29		SLC38A6	FALSE	FALSE	145389	SLC38A6	Q8IZM9	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
F7GN59		CUBN	FALSE	TRUE	8029	CUBN	O60494		FALSE	TRUE	TRUE	TRUE	2	2
F7GNB2	710306;711174;712987	RPL21	FALSE	FALSE	6144	RPL21	P46778	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7GNY3		EPOR	FALSE	TRUE	2057	EPOR	P19235		TRUE	FALSE	FALSE	TRUE	1	2
F7GP92		FGFRL1	FALSE	TRUE	53834	FGFRL1	Q8N441	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7GPA2		ERAP2	FALSE	FALSE	64167	ERAP2	Q6P179	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7GPA5		CD70	FALSE	TRUE	970	CD70	P32970	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7GPD1	706353	GFRA1	TRUE	TRUE	2674	GFRA1	P56159	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
F7GPD6		OR4K17	FALSE	TRUE	390436	OR4K17	Q8NGC6		TRUE	FALSE	FALSE	TRUE	1	2
F7GPF3		TPCN1	FALSE	FALSE	53373	TPCN1	Q9ULQ1		TRUE	FALSE	FALSE	FALSE	1	0
F7GPN9		ENPP1	TRUE	TRUE	5167	ENPP1	P22413	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7GPQ3		HJV	TRUE	TRUE	148738	HJV	Q6ZVN8		TRUE	TRUE	TRUE	TRUE	4	2
F7GPR7		EMILIN1	FALSE	FALSE	11117	EMILIN1	Q9Y6C2	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
F7GPS1		ITGA10	FALSE	TRUE	8515	ITGA10	O75578	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
F7GPS2		EMILIN1	FALSE	FALSE	11117	EMILIN1	Q9Y6C2	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
F7GPS7		DISP3	FALSE	FALSE	57540	DISP3	Q9P2K9		TRUE	FALSE	FALSE	FALSE	1	0
F7GPT4		CD163L1	TRUE	TRUE	283316	CD163L1	Q9NR16		TRUE	FALSE	TRUE	TRUE	3	2
F7GQ43		SYT14	FALSE	FALSE	255928	SYT14	Q8NB59		FALSE	TRUE	FALSE	FALSE	1	0
F7GQ47		HEXA	FALSE	FALSE	3073	HEXA	P06865	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7GQ72		NPTN	FALSE	TRUE	27020	NPTN	Q9Y639	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
F7GQ74		CLTC	FALSE	TRUE	1213	CLTC	Q00610	3 - unspecific	FALSE	TRUE	FALSE	TRUE	2	2
F7GQB3		PKD2L1	TRUE	TRUE	9033	PKD2L1	Q9P0L9		TRUE	TRUE	TRUE	TRUE	4	2
F7GQC7	100424335	ADGRE1	FALSE	FALSE	2015	ADGRE1	Q14246		TRUE	TRUE	TRUE	TRUE	3	1
F7GQD5		VIPR1	FALSE	FALSE	7433	VIPR1	P32241	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F7GQF1		CSMD2	FALSE	FALSE	114784	CSMD2	Q7Z408		TRUE	FALSE	FALSE	TRUE	1	1
F7GQF5		CSMD2	FALSE	FALSE	114784	CSMD2	Q7Z408		TRUE	FALSE	FALSE	TRUE	1	1
F7GQS1		TUBB	FALSE	FALSE	203068	TUBB	P07437	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7GQV0		CNTN4	FALSE	FALSE	152330	CNTN4	Q8IWV2		TRUE	FALSE	FALSE	TRUE	1	1
F7GQV2		CNTN4	FALSE	FALSE	152330	CNTN4	Q8IWV2		TRUE	FALSE	FALSE	TRUE	1	1
F7GQW2		PANX2	FALSE	TRUE	56666	PANX2	Q96RD6		TRUE	FALSE	FALSE	TRUE	1	2
F7GQX1		ISLR	FALSE	FALSE	3671	ISLR	O14498	1 - high confidence	FALSE	TRUE	FALSE	FALSE	2	0
F7GQZ6		SLC2A3	FALSE	FALSE	6515	SLC2A3	P11169		TRUE	FALSE	FALSE	TRUE	1	1
F7GR11		C3AR1	FALSE	FALSE	719	C3AR1	Q16581		TRUE	FALSE	FALSE	TRUE	1	1
F7GRB0		TRABD2B	FALSE	TRUE	388630	TRABD2B	A6NFA1		TRUE	FALSE	FALSE	TRUE	1	2
F7GRB2		TRABD2A	FALSE	FALSE	129293	TRABD2A	Q86V40		TRUE	FALSE	FALSE	TRUE	1	1
F7GRE3		GMPPB	FALSE	FALSE	29925	GMPPB	Q9Y5P6	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7GRG0		CD276	FALSE	FALSE	80381	CD276	Q5ZPR3	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
F7GRQ5		PCDHB1	FALSE	TRUE	29930	PCDHB1	Q9Y5F3		TRUE	FALSE	FALSE	TRUE	1	2
F7GRQ7		PTPRT	FALSE	FALSE	11122	PTPRT	O14522		TRUE	TRUE	TRUE	TRUE	3	1
F7GRR3		EEF1D	FALSE	FALSE	1936	EEF1D	P29692	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7GRR7	697625	EEF1D	FALSE	FALSE	1936	EEF1D	P29692	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7GRR9		EEF1D	FALSE	FALSE	1936	EEF1D	P29692	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
F7GRX1		NKAIN1	FALSE	FALSE	79570	NKAIN1	Q4KMZ8		TRUE	FALSE	FALSE	TRUE	1	1
F7GRY4		ADGRB1	FALSE	TRUE	575	ADGRB1	O14514		TRUE	TRUE	FALSE	TRUE	2	2
F7GS52		PLPPR1	FALSE	FALSE	54886	PLPPR1	Q8TBJ4		TRUE	FALSE	FALSE	TRUE	1	1
F7GS76		RGS6	FALSE	FALSE	9628	RGS6	P49758		FALSE	TRUE	FALSE	TRUE	1	1
F7GSD3		RNF130	FALSE	FALSE	55819	RNF130	Q86XS8	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
F7GSD7		VEGFA	FALSE	FALSE	7422	VEGFA	P15692		FALSE	TRUE	TRUE	FALSE	2	0
F7GSE8		BTNL8	FALSE	FALSE	79908	BTNL8	Q6UX41		FALSE	FALSE	TRUE	TRUE	1	1
F7GSF0		FFAR4	FALSE	TRUE	338557	FFAR4	Q5NUL3		TRUE	FALSE	FALSE	TRUE	1	2
F7GSH9		KLRK1	TRUE	TRUE		KLRK1	P26718		TRUE	FALSE	TRUE	TRUE	3	2
F7GSK7		DSG4	FALSE	TRUE	147409	DSG4	Q86SJ6		TRUE	FALSE	FALSE	TRUE	1	2
F7GSK8		DSG1	FALSE	TRUE	1828	DSG1	Q02413		TRUE	FALSE	FALSE	TRUE	1	2
F7GSM9		ADAM22	FALSE	TRUE	53616	ADAM22	Q9P0K1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7GSN2		ADAM22	FALSE	FALSE	53616	ADAM22	Q9P0K1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F7GSP3		OPRM1	FALSE	FALSE	4988	OPRM1	P35372		TRUE	FALSE	FALSE	TRUE	1	1
F7GSQ8		CR2	FALSE	FALSE	1380	CR2	P20023	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	1
F7GSR2		CR2	FALSE	FALSE	1380	CR2	P20023	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	1
F7GST3		HSP90AB1	FALSE	TRUE	3326	HSP90AB1	P08238	3 - unspecific	FALSE	FALSE	TRUE	TRUE	2	2
F7GSU0		CR1	FALSE	FALSE	1378	CR1	P17927	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
F7GSV2		RHCG	FALSE	TRUE	51458	RHCG	Q9UBD6		TRUE	FALSE	FALSE	TRUE	1	2
F7GSW4		TNFRSF14	TRUE	TRUE	8764	TNFRSF14	Q92956	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7GSZ4		IL2RB	TRUE	TRUE	3560	IL2RB	P14784	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7GT23		CD72	FALSE	TRUE	971	CD72	P21854	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
F7GTL0		ABCB4	FALSE	FALSE	5244	ABCB4	P21439		TRUE	FALSE	FALSE	TRUE	1	1
F7GTL2		ABCB4	FALSE	FALSE	5244	ABCB4	P21439		TRUE	FALSE	FALSE	TRUE	1	1
F7GTL3		ABCB4	FALSE	TRUE	5244	ABCB4	P21439		TRUE	FALSE	FALSE	TRUE	1	2
F7GTM0		TMEM108	FALSE	FALSE	66000	TMEM108	Q6UXF1		TRUE	FALSE	FALSE	FALSE	1	0
F7GTT1		SLC26A9	TRUE	TRUE	115019	SLC26A9	Q7LBE3		TRUE	FALSE	TRUE	TRUE	3	2
F7GTW9		ENPEP	TRUE	TRUE	2028	ENPEP	Q07075	2 - putative	TRUE	TRUE	TRUE	TRUE	5	2
F7GTY7		ABCC5	FALSE	FALSE	10057	ABCC5	O15440	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
F7GU00		GRM1	FALSE	TRUE	2911	GRM1	Q13255		TRUE	FALSE	FALSE	TRUE	1	2
F7GU46		BYSL	FALSE	FALSE	705	BYSL	Q13895		FALSE	TRUE	FALSE	FALSE	1	0
F7GU48		SAR1B	FALSE	FALSE	51128	SAR1B	Q9Y6B6		FALSE	TRUE	FALSE	FALSE	1	0
F7GU54		CTSG	FALSE	TRUE	1511	CTSG	P08311		FALSE	TRUE	TRUE	TRUE	2	2
F7GUD9		SLC45A4	FALSE	FALSE	57210	SLC45A4	Q5BKX6	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
F7GUE2		TMEM259	FALSE	FALSE	91304	TMEM259	Q4ZIN3	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
F7GUH0		MGAT5B	FALSE	FALSE	146664	MGAT5B	Q3V5L5	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
