Gene Name	UniProt	GeneID	CSPA category	Surfaceome	CRISPR	GO cell surface	GO plasma membrane	Num cell surface evidence
CLEC7A	Q9BXN2	64581		TRUE	TRUE	TRUE	TRUE	3
SLC12A9	Q9BXP2	56996	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
PAPPA2	Q9BXP8	60676		FALSE	FALSE	FALSE	TRUE	0
TLR10	Q9BXR5	81793		TRUE	FALSE	FALSE	TRUE	1
COL25A1	Q9BXS0	84570		FALSE	TRUE	FALSE	TRUE	1
TMEM59	Q9BXS4	9528		FALSE	FALSE	FALSE	TRUE	0
AP1M1	Q9BXS5	8907		FALSE	TRUE	FALSE	TRUE	1
SLC26A6	Q9BXS9	65010	2 - putative	TRUE	FALSE	FALSE	TRUE	2
CACNG6	Q9BXT2	59285	2 - putative	TRUE	FALSE	FALSE	TRUE	2
CALN1	Q9BXU9	83698		FALSE	FALSE	FALSE	TRUE	0
EMILIN2	Q9BXX0	84034	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
SLC4A5	Q9BY07	57835		TRUE	FALSE	FALSE	TRUE	1
SLC46A2	Q9BY10	57864		TRUE	TRUE	TRUE	TRUE	3
PACSIN1	Q9BY11	29993		FALSE	FALSE	FALSE	TRUE	0
TEX101	Q9BY14	83639		TRUE	FALSE	FALSE	TRUE	1
ADGRE3	Q9BY15	84658	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GPR87	Q9BY21	53836		TRUE	FALSE	FALSE	TRUE	1
HDAC8	Q9BY41	55869		FALSE	FALSE	FALSE	TRUE	0
CHMP4A	Q9BY43	29082		FALSE	FALSE	FALSE	TRUE	0
CADM1	Q9BY67	23705	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ANGPTL4	Q9BY76	51129	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
MFRP	Q9BY79	83552		TRUE	FALSE	FALSE	TRUE	1
SHANK3	Q9BYB0			FALSE	FALSE	FALSE	TRUE	0
GNB1L	Q9BYB4	54584		FALSE	FALSE	FALSE	TRUE	0
CNFN	Q9BYD5	84518		FALSE	FALSE	FALSE	TRUE	0
TMPRSS13	Q9BYE2	84000		TRUE	FALSE	FALSE	FALSE	1
SPRR2G	Q9BYE4	6706		FALSE	FALSE	FALSE	TRUE	0
CDHR2	Q9BYE9	54825		TRUE	TRUE	FALSE	TRUE	2
ACE2	Q9BYF1	59272		TRUE	TRUE	TRUE	TRUE	3
PARD6G	Q9BYG4	84552		FALSE	FALSE	FALSE	TRUE	0
PARD6B	Q9BYG5	84612		FALSE	FALSE	FALSE	TRUE	0
GSDMC	Q9BYG8	56169		FALSE	FALSE	FALSE	TRUE	0
FAM126A	Q9BYI3	84668		FALSE	FALSE	FALSE	TRUE	0
SLC17A9	Q9BYT1	63910		TRUE	FALSE	FALSE	FALSE	1
NLN	Q9BYT8	57486		FALSE	FALSE	FALSE	TRUE	0
ANO3	Q9BYT9	63982		TRUE	FALSE	FALSE	TRUE	1
SLC2A11	Q9BYW1	66035		TRUE	FALSE	FALSE	TRUE	1
DEFB126	Q9BYW3	81623		FALSE	TRUE	FALSE	FALSE	1
RHOBTB2	Q9BYZ6	23221		FALSE	FALSE	FALSE	TRUE	0
ADAM33	Q9BZ11	80332		TRUE	FALSE	FALSE	FALSE	1
FRMD8	Q9BZ67	83786		FALSE	FALSE	FALSE	TRUE	0
CNTNAP3	Q9BZ76	79937		TRUE	FALSE	FALSE	TRUE	1
PCDH11X	Q9BZA7	27328		TRUE	FALSE	FALSE	TRUE	1
PCDH11Y	Q9BZA8	83259		TRUE	FALSE	FALSE	TRUE	1
ABCA2	Q9BZC7	20	2 - putative	TRUE	FALSE	FALSE	TRUE	2
SLC29A3	Q9BZD2	55315		TRUE	FALSE	FALSE	TRUE	1
ASPSCR1	Q9BZE9	79058		FALSE	FALSE	FALSE	TRUE	0
OSBPL7	Q9BZF2	114881		FALSE	FALSE	FALSE	TRUE	0
OSBPL6	Q9BZF3	114880		FALSE	FALSE	FALSE	TRUE	0
ACP4	Q9BZG2	93650		TRUE	FALSE	FALSE	TRUE	1
GPR63	Q9BZJ6	81491		TRUE	FALSE	FALSE	TRUE	1
GPR62	Q9BZJ7	118442		TRUE	FALSE	FALSE	TRUE	1
GPR61	Q9BZJ8	83873		TRUE	FALSE	FALSE	TRUE	1
PRKD2	Q9BZL6	25865		FALSE	FALSE	FALSE	TRUE	0
PLA2G2F	Q9BZM2	64600		FALSE	FALSE	FALSE	TRUE	0
ULBP3	Q9BZM4	79465	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
ULBP2	Q9BZM5	80328	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
ULBP1	Q9BZM6	80329		TRUE	FALSE	TRUE	TRUE	2
EDEM3	Q9BZQ6	80267	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
NIBAN1	Q9BZQ8	116496		FALSE	FALSE	FALSE	TRUE	0
RTN4R	Q9BZR6	65078	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
SLC19A3	Q9BZV2	80704		TRUE	FALSE	FALSE	TRUE	1
IMPG2	Q9BZV3	50939		TRUE	FALSE	FALSE	FALSE	1
SLC13A1	Q9BZW2	6561		TRUE	FALSE	FALSE	TRUE	1
CD244	Q9BZW8	51744	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
SIGLEC1	Q9BZZ2	6614	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SPRY4	Q9C004	81848		FALSE	FALSE	FALSE	TRUE	0
TRIM4	Q9C037	89122		FALSE	FALSE	FALSE	TRUE	0
CNTNAP4	Q9C0A0	85445		TRUE	FALSE	FALSE	TRUE	1
ZDHHC5	Q9C0B5	25921	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SEMA4C	Q9C0C4	54910	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
CEP295	Q9C0D2	85459		FALSE	FALSE	FALSE	TRUE	0
GRIP2	Q9C0E4	80852		FALSE	FALSE	FALSE	TRUE	0
TTYH3	Q9C0H2	80727	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
THSD7B	Q9C0I4	80731		TRUE	FALSE	FALSE	TRUE	1
SLC39A8	Q9C0K1	64116	2 - putative	TRUE	FALSE	FALSE	TRUE	2
OR2B2	Q9GZK3	81697		TRUE	FALSE	FALSE	TRUE	1
OR2H1	Q9GZK4	26716		TRUE	FALSE	FALSE	TRUE	1
OR2J1	Q9GZK6	442185		TRUE	FALSE	FALSE	TRUE	1
OR11A1	Q9GZK7	26531		TRUE	FALSE	FALSE	TRUE	1
YIPF3	Q9GZM5	25844		FALSE	FALSE	FALSE	TRUE	0
OR8D2	Q9GZM6	283160		TRUE	FALSE	FALSE	TRUE	1
GPR88	Q9GZN0	54112		TRUE	FALSE	FALSE	TRUE	1
SLC6A16	Q9GZN6	28968		TRUE	FALSE	FALSE	TRUE	1
NRSN2	Q9GZP1	80023		FALSE	FALSE	FALSE	TRUE	0
VN1R1	Q9GZP7	57191		TRUE	FALSE	FALSE	TRUE	1
IMUP	Q9GZP8	64073		FALSE	FALSE	FALSE	TRUE	0
NMUR2	Q9GZQ4	56923		TRUE	FALSE	FALSE	TRUE	1
NPFFR1	Q9GZQ6	64106		TRUE	FALSE	FALSE	TRUE	1
ELOVL4	Q9GZR5	6785	2 - putative	FALSE	FALSE	FALSE	FALSE	1
DNAI2	Q9GZS0	64446		FALSE	FALSE	TRUE	TRUE	1
SRR	Q9GZT4	63826		FALSE	FALSE	FALSE	TRUE	0
MCOLN1	Q9GZU1	57192	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SLC5A7	Q9GZV3	60482		TRUE	FALSE	FALSE	TRUE	1
HAPLN2	Q9GZV7	60484		FALSE	TRUE	FALSE	FALSE	1
CHST6	Q9GZX3	4166	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
NXF2	Q9GZY0	56001;728343	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
NXF2B	Q9GZY0	56001;728343	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
LAT2	Q9GZY6	7462		FALSE	FALSE	FALSE	TRUE	0
CHRNA10	Q9GZZ6	57053		TRUE	FALSE	FALSE	TRUE	1
GFRA4	Q9GZZ7	64096		TRUE	FALSE	TRUE	TRUE	2
ADAM19	Q9H013	8728	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SLC22A4	Q9H015	6583	2 - putative	TRUE	FALSE	FALSE	TRUE	2
MAF1	Q9H063	84232		FALSE	FALSE	FALSE	TRUE	0
KATNBL1	Q9H079	79768		FALSE	FALSE	FALSE	TRUE	0
KLC2	Q9H0B6	64837		FALSE	FALSE	FALSE	TRUE	0
TMEM117	Q9H0C3	84216		FALSE	FALSE	FALSE	TRUE	0
TOLLIP	Q9H0E2	54472		FALSE	FALSE	FALSE	TRUE	0
ARL6	Q9H0F7	84100		FALSE	FALSE	FALSE	TRUE	0
RACGAP1	Q9H0H5	29127		FALSE	TRUE	FALSE	TRUE	1
WWP1	Q9H0M0	11059		FALSE	FALSE	FALSE	TRUE	0
FXYD6	Q9H0Q3	53826		FALSE	FALSE	FALSE	TRUE	0
GABARAPL1	Q9H0R8	23710		FALSE	FALSE	FALSE	TRUE	0
RAB17	Q9H0T7	64284		FALSE	FALSE	FALSE	TRUE	0
MAGT1	Q9H0U3	84061		FALSE	FALSE	FALSE	TRUE	0
LMAN2L	Q9H0V9	81562	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
CCDC8	Q9H0W5	83987		FALSE	FALSE	FALSE	TRUE	0
FAM234A	Q9H0X4	83986	2 - putative	FALSE	FALSE	TRUE	FALSE	2
SIRPD	Q9H106	128646		FALSE	FALSE	FALSE	TRUE	0
SLITRK2	Q9H156	84631	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
PCDHAC1	Q9H158	56135		TRUE	TRUE	FALSE	TRUE	2
CDH19	Q9H159	28513	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
ING2	Q9H160	3622		FALSE	FALSE	FALSE	TRUE	0
ABCG4	Q9H172	64137		TRUE	FALSE	FALSE	TRUE	1
SIL1	Q9H173	64374	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
SDCBP2	Q9H190	27111		FALSE	FALSE	FALSE	TRUE	0
MUC3B	Q9H195			TRUE	FALSE	FALSE	TRUE	1
METTL9	Q9H1A3	51108	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
LPAR5	Q9H1C0	57121	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GLT8D2	Q9H1C3	83468	2 - putative	FALSE	FALSE	FALSE	FALSE	1
UNC93B1	Q9H1C4	81622		TRUE	FALSE	FALSE	FALSE	1
CYSTM1	Q9H1C7	84418		FALSE	FALSE	FALSE	TRUE	0
TRPV6	Q9H1D0	55503		TRUE	FALSE	FALSE	TRUE	1
TMX4	Q9H1E5	56255	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
WNT5B	Q9H1J7	81029	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3
RBSN	Q9H1K0	64145		FALSE	FALSE	FALSE	TRUE	0
OSBPL2	Q9H1P3	9885		FALSE	FALSE	FALSE	TRUE	0
DUSP15	Q9H1R2	128853		FALSE	FALSE	FALSE	TRUE	0
MEGF9	Q9H1U4	1955		TRUE	FALSE	FALSE	FALSE	1
SLC6A17	Q9H1V8	388662		TRUE	FALSE	FALSE	TRUE	1
OPN3	Q9H1Y3	23596		TRUE	FALSE	FALSE	TRUE	1
WDR13	Q9H1Z4	64743	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
ECRG4	Q9H1Z8	84417		FALSE	FALSE	FALSE	TRUE	0
TSPAN10	Q9H1Z9	83882		FALSE	FALSE	FALSE	TRUE	0
EPN3	Q9H201	55040		FALSE	FALSE	FALSE	TRUE	0
OR2AG1	Q9H205	144125		TRUE	FALSE	FALSE	TRUE	1
OR10A5	Q9H207	144124		TRUE	FALSE	FALSE	TRUE	1
OR10A2	Q9H208	341276		TRUE	FALSE	FALSE	TRUE	1
OR10A4	Q9H209	283297		TRUE	FALSE	FALSE	TRUE	1
OR2D2	Q9H210	120776		TRUE	FALSE	FALSE	TRUE	1
ABCG8	Q9H221	64241		FALSE	FALSE	FALSE	TRUE	0
ABCG5	Q9H222	64240		TRUE	FALSE	FALSE	TRUE	1
EHD4	Q9H223	30844		FALSE	TRUE	FALSE	TRUE	1
S1PR5	Q9H228	53637	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
PORCN	Q9H237	64840		FALSE	FALSE	FALSE	TRUE	0
P2RY12	Q9H244	64805		TRUE	FALSE	TRUE	TRUE	2
CDH23	Q9H251	64072		TRUE	FALSE	TRUE	TRUE	2
KCNH6	Q9H252	81033		FALSE	FALSE	FALSE	TRUE	0
SPTBN4	Q9H254	57731		FALSE	FALSE	FALSE	TRUE	0
OR51E2	Q9H255	81285		TRUE	FALSE	FALSE	TRUE	1
CARD9	Q9H257	64170		FALSE	FALSE	FALSE	TRUE	0
VPS33B	Q9H267	26276		FALSE	TRUE	FALSE	FALSE	1
DCSTAMP	Q9H295	81501		TRUE	TRUE	TRUE	TRUE	3
CXCL16	Q9H2A7	58191	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SYT4	Q9H2B2	6860		FALSE	TRUE	FALSE	TRUE	1
SLC26A1	Q9H2B4	10861		TRUE	FALSE	FALSE	TRUE	1
OR52A5	Q9H2C5	390054		TRUE	FALSE	FALSE	TRUE	1
OR51V1	Q9H2C8	283111		TRUE	FALSE	FALSE	TRUE	1
SEMA6A	Q9H2E6	57556		TRUE	FALSE	FALSE	TRUE	1
SLC38A1	Q9H2H9	81539	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
SLC6A15	Q9H2J7	55117	2 - putative	TRUE	FALSE	FALSE	TRUE	2
TAOK3	Q9H2K8	51347		FALSE	FALSE	FALSE	TRUE	0
RAB3GAP2	Q9H2M9	25782		FALSE	FALSE	FALSE	TRUE	0
KCNN2	Q9H2S1	3781		FALSE	FALSE	TRUE	TRUE	1
ADAM7	Q9H2U9	8756		TRUE	FALSE	FALSE	TRUE	1
MS4A6A	Q9H2W1	64231		TRUE	FALSE	FALSE	FALSE	1
CLEC4M	Q9H2X3	10332		TRUE	FALSE	FALSE	TRUE	1
SLC12A5	Q9H2X9	57468	2 - putative	TRUE	FALSE	FALSE	TRUE	2
SLCO5A1	Q9H2Y9	81796		TRUE	FALSE	FALSE	TRUE	1
PNN	Q9H307	5411		FALSE	TRUE	FALSE	TRUE	1
RHBG	Q9H310	57127		FALSE	FALSE	FALSE	TRUE	0
TTYH1	Q9H313	57348		TRUE	FALSE	FALSE	TRUE	1
EPB41L4B	Q9H329	54566		FALSE	FALSE	FALSE	TRUE	0
TMEM245	Q9H330	23731	2 - putative	TRUE	FALSE	FALSE	FALSE	2
OR51B5	Q9H339	282763		TRUE	FALSE	FALSE	TRUE	1
OR51B6	Q9H340	390058		TRUE	FALSE	FALSE	TRUE	1
OR51M1	Q9H341	390059		TRUE	FALSE	FALSE	TRUE	1
OR51J1	Q9H342	79470		TRUE	FALSE	FALSE	TRUE	1
OR51I1	Q9H343	390063		TRUE	FALSE	FALSE	TRUE	1
OR51I2	Q9H344	390064		TRUE	FALSE	FALSE	TRUE	1
OR52D1	Q9H346	390066		TRUE	FALSE	FALSE	TRUE	1
CPVL	Q9H3G5	54504	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
KCNF1	Q9H3M0	3754		FALSE	FALSE	FALSE	TRUE	0
HRH4	Q9H3N8	59340		TRUE	FALSE	FALSE	TRUE	1
CDC42EP4	Q9H3Q1	23580		FALSE	FALSE	FALSE	TRUE	0
MUC13	Q9H3R2	56667		TRUE	FALSE	FALSE	TRUE	1
SEMA4A	Q9H3S1	64218	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
TMPRSS5	Q9H3S3	80975	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SEMA6C	Q9H3T2	10500		TRUE	FALSE	TRUE	TRUE	2
SEMA6B	Q9H3T3	10501	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
LRRN3	Q9H3W5	54674		TRUE	FALSE	FALSE	FALSE	1
SRMS	Q9H3Y6	6725		FALSE	FALSE	FALSE	TRUE	0
DNAJC5	Q9H3Z4	80331		FALSE	FALSE	FALSE	TRUE	0
LIME1	Q9H400	54923		FALSE	FALSE	FALSE	TRUE	0
RIMS4	Q9H426	140730		FALSE	FALSE	FALSE	TRUE	0
KCNK15	Q9H427	60598		FALSE	FALSE	FALSE	TRUE	0
CHMP4B	Q9H444	128866		FALSE	FALSE	FALSE	TRUE	0
FZD8	Q9H461	8325		TRUE	FALSE	FALSE	TRUE	1
PIGU	Q9H490	128869		FALSE	FALSE	FALSE	TRUE	0
TOR3A	Q9H497	64222	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
RNPEP	Q9H4A4	6051		FALSE	TRUE	FALSE	TRUE	1
GOLPH3	Q9H4A6	64083		FALSE	FALSE	FALSE	TRUE	0
DPEP2	Q9H4A9	64174		TRUE	FALSE	FALSE	FALSE	1
DPEP3	Q9H4B8	64180		TRUE	FALSE	FALSE	TRUE	1
CLSTN2	Q9H4D0	64084		TRUE	FALSE	TRUE	TRUE	2
RHOJ	Q9H4E5	57381		FALSE	FALSE	FALSE	TRUE	0
DEF6	Q9H4E7	50619		FALSE	FALSE	FALSE	TRUE	0
EPB41L1	Q9H4G0	2036		FALSE	FALSE	FALSE	TRUE	0
OSBPL3	Q9H4L5	26031		FALSE	FALSE	FALSE	TRUE	0
PLEKHA4	Q9H4M7	57664		FALSE	FALSE	FALSE	TRUE	0
EHD1	Q9H4M9	10938		FALSE	TRUE	FALSE	TRUE	1
SLC32A1	Q9H598	140679		TRUE	FALSE	FALSE	TRUE	1
PIEZO2	Q9H5I5	63895	2 - putative	TRUE	FALSE	FALSE	TRUE	2
ELOVL6	Q9H5J4	79071	2 - putative	FALSE	FALSE	FALSE	FALSE	1
POMK	Q9H5K3	84197	2 - putative	FALSE	FALSE	FALSE	FALSE	1
PDZD7	Q9H5P4	79955		FALSE	FALSE	FALSE	TRUE	0
CDCP1	Q9H5V8	64866	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SLITRK6	Q9H5Y7	84189	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
IGFLR1	Q9H665	79713		TRUE	FALSE	FALSE	TRUE	1
CLMP	Q9H6B4	79827	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
XKR8	Q9H6D3	55113		FALSE	FALSE	FALSE	TRUE	0
FNDC4	Q9H6D8	64838		TRUE	FALSE	FALSE	TRUE	1
TMEM231	Q9H6L2	79583	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SLA2	Q9H6Q3	84174		FALSE	FALSE	FALSE	TRUE	0
EPS8L2	Q9H6S3	64787		FALSE	FALSE	FALSE	TRUE	0
ANTXR1	Q9H6X2	84168	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
RNF167	Q9H6Y7	26001		TRUE	FALSE	FALSE	FALSE	1
GAREM1	Q9H706	64762		FALSE	FALSE	FALSE	TRUE	0
C12orf49	Q9H741	79794	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
LRRC19	Q9H756	64922		TRUE	FALSE	FALSE	TRUE	1
SYNC	Q9H7C4	81493		FALSE	FALSE	FALSE	TRUE	0
DOCK5	Q9H7D0	80005		FALSE	FALSE	FALSE	TRUE	0
ATP13A3	Q9H7F0	79572		TRUE	FALSE	FALSE	FALSE	1
VSIR	Q9H7M9	64115	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
MVB12B	Q9H7P6	89853		FALSE	FALSE	FALSE	TRUE	0
CATSPERB	Q9H7T0	79820		FALSE	FALSE	FALSE	TRUE	0
SYNDIG1	Q9H7V2	79953		FALSE	FALSE	FALSE	TRUE	0
PTGES2	Q9H7Z7	80142		FALSE	TRUE	FALSE	FALSE	1
PACC1	Q9H813	55248	2 - putative	FALSE	FALSE	TRUE	TRUE	2
NIPAL2	Q9H841	79815		TRUE	FALSE	FALSE	FALSE	1
MANSC1	Q9H8J5	54682		TRUE	FALSE	FALSE	FALSE	1
CNNM2	Q9H8M5	54805	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
EVA1A	Q9H8M9	84141		FALSE	FALSE	FALSE	TRUE	0
AKTIP	Q9H8T0	64400		FALSE	FALSE	FALSE	TRUE	0
ECT2	Q9H8V3	1894		FALSE	FALSE	FALSE	TRUE	0
ZDHHC11	Q9H8X9	79844		TRUE	FALSE	FALSE	FALSE	1
JPT2	Q9H910	90861		FALSE	FALSE	FALSE	TRUE	0
PSTPIP2	Q9H939	9050		FALSE	FALSE	FALSE	TRUE	0
MARCHF7	Q9H992	64844		FALSE	FALSE	FALSE	TRUE	0
VPS37B	Q9H9H4	79720		FALSE	FALSE	FALSE	TRUE	0
MRPL44	Q9H9J2	65080		FALSE	FALSE	FALSE	TRUE	0
ERVMER34-1	Q9H9K5	100288413		TRUE	FALSE	FALSE	TRUE	1
KANSL2	Q9H9L4	54934		FALSE	FALSE	FALSE	TRUE	0
CHODL	Q9H9P2	140578		TRUE	FALSE	FALSE	FALSE	1
FKRP	Q9H9S5	79147	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ZMAT3	Q9HA38	64393		FALSE	FALSE	FALSE	TRUE	0
CALHM2	Q9HA72	51063		TRUE	FALSE	FALSE	TRUE	1
SLC52A2	Q9HAB3	79581		TRUE	FALSE	FALSE	TRUE	1
LIN7B	Q9HAP6	64130		FALSE	FALSE	FALSE	TRUE	0
ADGRL3	Q9HAR2	23284		TRUE	FALSE	FALSE	TRUE	1
SLC28A3	Q9HAS3	64078		TRUE	FALSE	FALSE	TRUE	1
SMURF2	Q9HAU4	64750		FALSE	FALSE	FALSE	TRUE	0
EDA2R	Q9HAV5	60401		TRUE	FALSE	FALSE	TRUE	1
KCNK13	Q9HB14	56659		FALSE	FALSE	FALSE	TRUE	0
KCNK12	Q9HB15	56660		FALSE	FALSE	FALSE	TRUE	0
PLEKHA2	Q9HB19	59339		FALSE	FALSE	FALSE	TRUE	0
PLEKHA1	Q9HB21	59338		FALSE	FALSE	FALSE	TRUE	0
IL1RL2	Q9HB29	8808	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
NTN4	Q9HB63	59277		FALSE	FALSE	FALSE	TRUE	0
NMUR1	Q9HB89	10316	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
TRPV4	Q9HBA0	59341		TRUE	FALSE	TRUE	TRUE	2
FOLH1B	Q9HBA9	219595		FALSE	FALSE	FALSE	TRUE	0
CDHR5	Q9HBB8	53841		TRUE	TRUE	FALSE	TRUE	2
RC3H2	Q9HBD1	54542		FALSE	TRUE	TRUE	FALSE	2
IL21R	Q9HBE5	50615		TRUE	FALSE	FALSE	TRUE	1
ATP6V0A4	Q9HBG4	50617		FALSE	FALSE	FALSE	TRUE	0
LY9	Q9HBG7	4063	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
RHOF	Q9HBH0	54509		FALSE	FALSE	FALSE	TRUE	0
PARVG	Q9HBI0	64098		FALSE	FALSE	FALSE	TRUE	0
PARVB	Q9HBI1	29780		FALSE	TRUE	FALSE	TRUE	1
CLTRN	Q9HBJ8	57393		TRUE	FALSE	FALSE	TRUE	1
TNS1	Q9HBL0	7145		FALSE	FALSE	TRUE	FALSE	1
LRTM1	Q9HBL6	57408		TRUE	FALSE	FALSE	FALSE	1
PLGRKT	Q9HBL7	55848		FALSE	FALSE	FALSE	TRUE	0
VEZT	Q9HBM0	55591		FALSE	FALSE	FALSE	TRUE	0
CDH20	Q9HBT6	28316		TRUE	FALSE	FALSE	TRUE	1
ETNK1	Q9HBU6	55500		FALSE	FALSE	FALSE	TRUE	0
POPDC2	Q9HBU9	64091		FALSE	FALSE	FALSE	TRUE	0
POPDC3	Q9HBV1	64208		FALSE	FALSE	FALSE	TRUE	0
SPACA1	Q9HBV2	81833		TRUE	FALSE	FALSE	FALSE	1
LPAR2	Q9HBW0	9170		TRUE	TRUE	TRUE	TRUE	3
LRRC4	Q9HBW1	64101		TRUE	FALSE	FALSE	TRUE	1
ADGRL4	Q9HBW9	64123	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
LGR6	Q9HBX8	59352		TRUE	FALSE	FALSE	TRUE	1
RXFP1	Q9HBX9	59350		TRUE	FALSE	FALSE	TRUE	1
NOX3	Q9HBY0	50508		FALSE	FALSE	FALSE	TRUE	0
OTOF	Q9HC10	9381		FALSE	FALSE	FALSE	TRUE	0
NOD2	Q9HC29	64127		FALSE	TRUE	TRUE	TRUE	2
PCDH9	Q9HC56	5101	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SLC24A3	Q9HC58	57419		TRUE	FALSE	FALSE	TRUE	1
CRLF2	Q9HC73	64109	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
CENPJ	Q9HC77	55835		FALSE	FALSE	FALSE	TRUE	0
MUC5B	Q9HC84	727897		FALSE	FALSE	FALSE	TRUE	0
CAPN10	Q9HC96	11132		FALSE	FALSE	FALSE	TRUE	0
GPR35	Q9HC97	2859		TRUE	FALSE	FALSE	TRUE	1
GDPD2	Q9HCC8	54857		TRUE	FALSE	FALSE	TRUE	1
SMURF1	Q9HCE7	57154		FALSE	FALSE	FALSE	TRUE	0
ANO8	Q9HCE9	57719		FALSE	FALSE	FALSE	TRUE	0
TRPM3	Q9HCF6	80036		FALSE	FALSE	FALSE	TRUE	0
GBA2	Q9HCG7	57704		FALSE	FALSE	FALSE	TRUE	0
CPNE5	Q9HCH3	57699		FALSE	FALSE	FALSE	TRUE	0
SYTL2	Q9HCH5	54843		FALSE	FALSE	FALSE	TRUE	0
MAGEE1	Q9HCI5	57692		FALSE	FALSE	FALSE	TRUE	0
ANKH	Q9HCJ1	56172		TRUE	FALSE	FALSE	TRUE	1
LRRC4C	Q9HCJ2	57689		TRUE	FALSE	FALSE	TRUE	1
ROBO2	Q9HCK4	6092		TRUE	TRUE	TRUE	TRUE	3
CHD8	Q9HCK8	57680		FALSE	FALSE	FALSE	TRUE	0
PCDH18	Q9HCL0	54510	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GPAM	Q9HCL2	57678		FALSE	FALSE	FALSE	TRUE	0
PLXNA4	Q9HCM2	91584	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
KIAA1549	Q9HCM3	57670	2 - putative	FALSE	FALSE	FALSE	TRUE	1
EPB41L5	Q9HCM4	57669		FALSE	FALSE	FALSE	TRUE	0
PGAP6	Q9HCN3	58986	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GP6	Q9HCN6	51206		TRUE	FALSE	TRUE	TRUE	2
CSNK1G1	Q9HCP0	53944		FALSE	FALSE	FALSE	TRUE	0
CYP4F12	Q9HCS2	66002		FALSE	FALSE	FALSE	TRUE	0
FGF22	Q9HCT0	27006		FALSE	TRUE	TRUE	FALSE	2
CD248	Q9HCU0	57124		TRUE	FALSE	TRUE	TRUE	2
CELSR2	Q9HCU4	1952	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
PREB	Q9HCU5	10113		FALSE	TRUE	FALSE	FALSE	1
TRPC7	Q9HCX4	57113		FALSE	FALSE	FALSE	TRUE	0
SRA1	Q9HD15	10011		FALSE	FALSE	FALSE	TRUE	0
ATP13A1	Q9HD20	57130		TRUE	FALSE	FALSE	FALSE	1
GOPC	Q9HD26	57120		FALSE	FALSE	FALSE	TRUE	0
PTPRH	Q9HD43	5794		TRUE	FALSE	FALSE	TRUE	1
