Gene Name	UniProt	GeneID	GO cell surface	GO plasma membrane	GeneID - human	Gene Name - human	UniProt - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
IFNLR1	F6V6R9		FALSE	TRUE	163702	IFNLR1	Q8IU57		TRUE	FALSE	FALSE	TRUE	1	2
TDG	F6V7N0		FALSE	TRUE	6996	TDG	Q13569		FALSE	FALSE	FALSE	TRUE	0	2
OR4K1	F6V818		FALSE	TRUE	79544	OR4K1	Q8NGD4		TRUE	FALSE	FALSE	TRUE	1	2
SCNN1A	F6V9V4		FALSE	TRUE	6337	SCNN1A	P37088		TRUE	TRUE	FALSE	TRUE	2	2
TNFSF9	F6VA70		FALSE	TRUE	8744	TNFSF9	P41273		FALSE	FALSE	FALSE	TRUE	0	2
CLDN20	F6VAG1		FALSE	TRUE	49861	CLDN20	P56880		TRUE	FALSE	FALSE	TRUE	1	2
GPR156	F6VAL2		FALSE	TRUE	165829	GPR156	Q8NFN8		TRUE	FALSE	FALSE	TRUE	1	2
CDH16	F6VCS5		FALSE	TRUE	1014	CDH16	O75309		TRUE	TRUE	FALSE	TRUE	2	2
PKD1L3	F6VDN0		FALSE	TRUE	342372	PKD1L3	Q7Z443		TRUE	TRUE	FALSE	TRUE	2	2
XKR5	F6VF90		FALSE	TRUE	389610	XKR5	Q6UX68		FALSE	FALSE	FALSE	TRUE	0	2
ADAM8	F6VFD7		TRUE	TRUE	101	ADAM8	P78325	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
PLA2G4F	F6VHL0		FALSE	TRUE	255189	PLA2G4F	Q68DD2		FALSE	FALSE	FALSE	TRUE	0	2
C4H6orf89	F6VHW3		FALSE	TRUE		C4H6ORF89			FALSE	FALSE	FALSE	FALSE	0	1
SCN3A	F6VIY2;F6ZAM3;F6ZAN9		FALSE	TRUE	6328	SCN3A	Q9NY46		TRUE	FALSE	FALSE	TRUE	1	2
ANPEP	F6VKN1		TRUE	TRUE	290	ANPEP	P15144	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
CLDN8	F6VLP4		FALSE	TRUE	9073	CLDN8	P56748		TRUE	FALSE	FALSE	TRUE	1	2
GPR25	F6VMD3		FALSE	TRUE	2848	GPR25	O00155		TRUE	FALSE	FALSE	TRUE	1	2
OR4K15	F6VMN8		FALSE	TRUE	81127	OR4K15	Q8NH41		TRUE	FALSE	FALSE	TRUE	1	2
MELTF	F6VPZ9		TRUE	TRUE	4241	MELTF	P08582	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
OPN3	F6VQJ8;F6VQK6		FALSE	TRUE	23596	OPN3	Q9H1Y3		TRUE	FALSE	FALSE	TRUE	1	2
RASGRP4	F6VRK5		FALSE	TRUE	115727	RASGRP4	Q8TDF6		FALSE	FALSE	FALSE	TRUE	0	2
CTSL	F6VSF4		FALSE	TRUE	1514	CTSL	P07711	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	2
ASIC2	F6VSL1		FALSE	TRUE	40	ASIC2	Q16515		FALSE	FALSE	FALSE	TRUE	0	2
OR4S2	F6VT61		FALSE	TRUE	219431	OR4S2	Q8NH73		TRUE	FALSE	FALSE	TRUE	1	2
GJA10	F6VTH7		FALSE	TRUE	84694	GJA10	Q969M2		FALSE	TRUE	FALSE	TRUE	1	2
OR4A5	F6VTU4		FALSE	TRUE	81318	OR4A5	Q8NH83		TRUE	FALSE	FALSE	TRUE	1	2
TEK	F6VW12		TRUE	TRUE	7010	TEK	Q02763	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
LRRC19	F6VW25		FALSE	TRUE	64922	LRRC19	Q9H756		TRUE	FALSE	FALSE	TRUE	1	2
MYLK	F6VWK0;F6VWL8		FALSE	TRUE	4638	MYLK	Q15746		FALSE	FALSE	FALSE	TRUE	0	2
KCNK5	F6VWZ8		FALSE	TRUE	8645	KCNK5	O95279		TRUE	FALSE	FALSE	TRUE	1	2
ABCA12	F6VXH1		FALSE	TRUE	26154	ABCA12	Q86UK0		TRUE	FALSE	FALSE	TRUE	1	2
PARD3B	F6VY78;F6VY86		FALSE	TRUE	117583	PARD3B	Q8TEW8		FALSE	FALSE	FALSE	TRUE	0	2
CDK5	F6VZU3;F6W6J7		FALSE	TRUE	1020	CDK5	Q00535		FALSE	FALSE	FALSE	TRUE	0	2
IGF1	F6VZY3		FALSE	TRUE	3479	IGF1	P05019		FALSE	FALSE	FALSE	TRUE	0	2
FLAD1	F6VZZ3;F7HPM8		FALSE	TRUE	80308	FLAD1	Q8NFF5		FALSE	FALSE	FALSE	TRUE	0	2
ADCY5	F6W0C8		FALSE	TRUE	111	ADCY5	O95622		TRUE	FALSE	FALSE	TRUE	1	2
PTK6	F6W3B9		FALSE	TRUE	5753	PTK6	Q13882		FALSE	FALSE	FALSE	TRUE	0	2
GNG12	F6W548		FALSE	TRUE	55970	GNG12	Q9UBI6		FALSE	FALSE	FALSE	TRUE	0	2
TREM2	F6W5Q0		FALSE	TRUE	54209	TREM2	Q9NZC2		TRUE	FALSE	FALSE	TRUE	1	2
ASIC3	F6W6L6		FALSE	TRUE	9311	ASIC3	Q9UHC3		FALSE	FALSE	FALSE	TRUE	0	2
ITGA2	F6W6R0		FALSE	TRUE	3673	ITGA2	P17301	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
ARHGAP18	F6W8H8		FALSE	TRUE	93663	ARHGAP18	Q8N392		FALSE	FALSE	FALSE	TRUE	0	2
SPTBN2	F6W8M4		FALSE	TRUE	6712	SPTBN2	O15020		FALSE	FALSE	FALSE	TRUE	0	2
AP2B1	F6WBB5;F6WBY8;H9FQN1	100429215	FALSE	TRUE	163	AP2B1	P63010		FALSE	TRUE	FALSE	TRUE	1	2
SLC6A16	F6WDD8		FALSE	TRUE	28968	SLC6A16	Q9GZN6		TRUE	FALSE	FALSE	TRUE	1	2
DSP	F6WDG6		FALSE	TRUE	1832	DSP	P15924		FALSE	FALSE	FALSE	TRUE	0	2
LRFN4	F6WDV7		TRUE	TRUE	78999	LRFN4	Q6PJG9		TRUE	FALSE	TRUE	TRUE	3	2
KCNH2	F6WEC3;F6WEE3		TRUE	TRUE	3757	KCNH2	Q12809	2 - putative	FALSE	FALSE	TRUE	TRUE	3	2
DBN1	F6WFH5		FALSE	TRUE	1627	DBN1	Q16643		FALSE	TRUE	FALSE	TRUE	1	2
KCNA5	F6WG11		TRUE	TRUE	3741	KCNA5	P22460		FALSE	FALSE	TRUE	TRUE	2	2
TRBV4-1	F6WGT3		FALSE	TRUE		TRBV4-1	A0A577		FALSE	FALSE	FALSE	TRUE	0	2
CCR7	F6WHR2		TRUE	TRUE	1236	CCR7	P32248	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
PAWR	F6WI71		FALSE	TRUE	5074	PAWR	Q96IZ0		FALSE	FALSE	FALSE	TRUE	0	2
FCAR	F6WIR0;F7C7U6;F7H5K2;F7H5K4		FALSE	TRUE	2204	FCAR	P24071	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
GRM6	F6WJ77		FALSE	TRUE	2916	GRM6	O15303		TRUE	FALSE	FALSE	TRUE	1	2
SLAMF6	F6WL52		FALSE	TRUE	114836	SLAMF6	Q96DU3	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
TMPRSS11F	F6WP76		FALSE	TRUE	389208	TMPRSS11F	Q6ZWK6		FALSE	FALSE	FALSE	TRUE	0	2
PLSCR4	F6WSR1		FALSE	TRUE	57088	PLSCR4	Q9NRQ2		FALSE	FALSE	FALSE	TRUE	0	2
SHISA8	F6WUN1		FALSE	TRUE	440829	SHISA8	B8ZZ34		TRUE	FALSE	FALSE	TRUE	1	2
CDH12	F6WUV0		FALSE	TRUE	1010	CDH12	P55289		TRUE	FALSE	TRUE	TRUE	2	2
ABCC1	F6WW02;F7FA77		FALSE	TRUE	4363	ABCC1	P33527	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
SIDT2	F6WXD4;H9FV71;I0FS88		FALSE	TRUE	51092	SIDT2	Q8NBJ9	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
GRM7	F6WXJ6	702731	FALSE	TRUE	2917	GRM7	Q14831		TRUE	FALSE	FALSE	TRUE	1	2
SEMA3G	F6WZ47		FALSE	TRUE	56920	SEMA3G	Q9NS98		FALSE	FALSE	FALSE	TRUE	0	2
CDHR1	F6WZF5		FALSE	TRUE	92211	CDHR1	Q96JP9		TRUE	FALSE	FALSE	TRUE	1	2
TTF1	F6WZZ6		FALSE	TRUE	7270	TTF1	Q15361		FALSE	FALSE	FALSE	TRUE	0	2
NTNG2	F6X035;F7EV15		FALSE	TRUE	84628	NTNG2	Q96CW9		TRUE	FALSE	FALSE	TRUE	1	2
NOX1	F6X2T6;F6X2U4		FALSE	TRUE	27035	NOX1	Q9Y5S8		FALSE	FALSE	FALSE	TRUE	0	2
TRPM2	F6X3M5;F6X3P3		FALSE	TRUE	7226	TRPM2	O94759		FALSE	FALSE	FALSE	TRUE	0	2
COL6A2	F6X6I4;F6X6K5;F6XD59		FALSE	TRUE	1292	COL6A2	P12110	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
OR10P1	F6X6U1		FALSE	TRUE	121130	OR10P1	Q8NGE3		TRUE	FALSE	FALSE	TRUE	1	2
ADGRL2	F6X9F0;F7H6I9;F7H6J5;F7H8K2;F7H8K4;F7HED3;F7HED7		FALSE	TRUE	23266	ADGRL2	O95490	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
SORCS2	F6XCR7;F7DJR8		FALSE	TRUE	57537	SORCS2	Q96PQ0	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
DIRAS1	F6XFE3	711564	FALSE	TRUE	148252	DIRAS1	O95057		FALSE	FALSE	FALSE	TRUE	0	2
ITGA11	F6XG33		FALSE	TRUE	22801	ITGA11	Q9UKX5	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
CDHR5	F6XG52;F6XG61		FALSE	TRUE	53841	CDHR5	Q9HBB8		TRUE	TRUE	FALSE	TRUE	2	2
HIF3A	F6XI35;F6XI56;F6XI77		FALSE	TRUE	64344	HIF3A	Q9Y2N7		FALSE	FALSE	FALSE	TRUE	0	2
NKG7	F6XJ95		FALSE	TRUE	4818	NKG7	Q16617		FALSE	FALSE	FALSE	TRUE	0	2
DIRAS3	F6XJY3		FALSE	TRUE	9077	DIRAS3	O95661		FALSE	FALSE	FALSE	TRUE	0	2
TMC5	F6XK21;F7FHL0		FALSE	TRUE	79838	TMC5	Q6UXY8		FALSE	FALSE	FALSE	TRUE	0	2
NKAIN2	F6XKU1	713237	FALSE	TRUE	154215	NKAIN2	Q5VXU1		TRUE	FALSE	FALSE	TRUE	1	2
OR6B1	F6XL71		FALSE	TRUE	135946	OR6B1	O95007		TRUE	FALSE	FALSE	TRUE	1	2
SIRPB2	F6XMK0		FALSE	TRUE	284759	SIRPB2	Q5JXA9		TRUE	FALSE	FALSE	TRUE	1	2
RIN1	F6XMS0		FALSE	TRUE	9610	RIN1	Q13671		FALSE	FALSE	FALSE	TRUE	0	2
CACNA1I	F6XN48		FALSE	TRUE	8911	CACNA1I	Q9P0X4		TRUE	TRUE	FALSE	TRUE	2	2
IL23R	F6XR82		FALSE	TRUE	149233	IL23R	Q5VWK5		TRUE	FALSE	TRUE	TRUE	2	2
SGIP1	F6XT71;F6XT83;F7HM58		FALSE	TRUE	84251	SGIP1	Q9BQI5		FALSE	FALSE	FALSE	TRUE	0	2
LAMP1	F6Y0V7		FALSE	TRUE	3916	LAMP1	P11279	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
LEPR	F6Y1X9;F7DIQ3		TRUE	TRUE	3953	LEPR	P48357	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
SLC4A1AP	F6Y2B1;F7AXR9		FALSE	TRUE	22950	SLC4A1AP	Q9BWU0		FALSE	FALSE	FALSE	TRUE	0	2
TMC4	F6Y2Z6		FALSE	TRUE	147798	TMC4	Q7Z404		FALSE	FALSE	FALSE	TRUE	0	2
ADCY2	F6Y327;F6Y347		FALSE	TRUE	108	ADCY2	Q08462		TRUE	FALSE	FALSE	TRUE	1	2
TAS2R46	F6Y4U3;Q645T4	694814	FALSE	TRUE	259292	TAS2R46	P59540		TRUE	FALSE	FALSE	TRUE	1	2
GPRC5D	F6Y5U7		FALSE	TRUE	55507	GPRC5D	Q9NZD1		TRUE	FALSE	FALSE	TRUE	1	2
DDR1	F6Y722;F7BW77		FALSE	TRUE	780	DDR1	Q08345		TRUE	FALSE	FALSE	TRUE	1	2
CLDND1	F6Y8C4		FALSE	TRUE	56650	CLDND1	Q9NY35	2 - putative	TRUE	FALSE	TRUE	FALSE	3	1
ARHGDIG	F6Y8Y6		FALSE	TRUE	398	ARHGDIG	Q99819		FALSE	FALSE	FALSE	TRUE	0	2
PKP2	F6Y9B8		FALSE	TRUE	5318	PKP2	Q99959		FALSE	FALSE	FALSE	TRUE	0	2
ABR	F6Y9W7;F7DJN8;F7HGQ1;H9Z815	721180	FALSE	TRUE	29	ABR	Q12979		FALSE	FALSE	FALSE	TRUE	0	2
LOC106994601	F6YAB0;F6YAC0		FALSE	TRUE		LOC106994601			FALSE	FALSE	FALSE	FALSE	0	1
KISS1R	F6YBI8	574305	TRUE	TRUE	84634	KISS1R	Q969F8		TRUE	TRUE	TRUE	TRUE	4	2
GRIK3	F6YBQ8		FALSE	TRUE	2899	GRIK3	Q13003	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
NBEA	F6YF98		FALSE	TRUE	26960	NBEA	Q8NFP9		FALSE	FALSE	FALSE	TRUE	0	2
C9H10orf90	F6YJ13;F6YJ21		FALSE	TRUE		C9H10ORF90			FALSE	FALSE	FALSE	FALSE	0	1
ADAM12	F6YJ38;F7ESA2		FALSE	TRUE	8038	ADAM12	O43184	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
FLT4	F6YJD2		FALSE	TRUE	2324	FLT4	P35916	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
OR6Y1	F6YKX3		FALSE	TRUE	391112	OR6Y1	Q8NGX8		TRUE	FALSE	FALSE	TRUE	1	2
VAMP3	F6YMH2		TRUE	TRUE	9341	VAMP3	Q15836		FALSE	TRUE	TRUE	TRUE	3	2
SKAP2	F6YN98		FALSE	TRUE	8935	SKAP2	O75563		FALSE	FALSE	FALSE	TRUE	0	2
OR5K1	F6YSG9		FALSE	TRUE	26339	OR5K1	Q8NHB7		TRUE	FALSE	FALSE	TRUE	1	2
ATP1B4	F6YTH2		FALSE	TRUE	23439	ATP1B4	Q9UN42		TRUE	FALSE	FALSE	TRUE	1	2
GJC3	F6YWV6		FALSE	TRUE	349149	GJC3	Q8NFK1		TRUE	TRUE	FALSE	TRUE	2	2
CC2D1A	F6YXZ2;F7HTZ8		FALSE	TRUE	54862	CC2D1A	Q6P1N0		FALSE	FALSE	FALSE	TRUE	0	2
LOC719279	F6YYN6		FALSE	TRUE		LOC719279			FALSE	FALSE	FALSE	FALSE	0	1
KCNG1	F6Z0A7	711591	FALSE	TRUE	3755	KCNG1	Q9UIX4		FALSE	FALSE	FALSE	TRUE	0	2
SLC16A2	F6Z232		FALSE	TRUE	6567	SLC16A2	P36021		FALSE	FALSE	FALSE	TRUE	0	2
KREMEN2	F6Z3N1	701257	FALSE	TRUE	79412	KREMEN2	Q8NCW0		TRUE	FALSE	FALSE	TRUE	1	2
SLC5A5	F6Z554		FALSE	TRUE	6528	SLC5A5	Q92911		TRUE	FALSE	FALSE	TRUE	1	2
GPRIN1	F6Z5B6		FALSE	TRUE	114787	GPRIN1	Q7Z2K8		FALSE	FALSE	FALSE	TRUE	0	2
BAIAP2L1	F6Z5I7;F7DP53		FALSE	TRUE	55971	BAIAP2L1	Q9UHR4		FALSE	FALSE	FALSE	TRUE	0	2
GFRA3	F6Z669;F7CT25		TRUE	TRUE	2676	GFRA3	O60609		TRUE	TRUE	TRUE	TRUE	4	2
SLC22A12	F6Z7U8;F6Z7V7;F6Z7W5;H9H5K7		FALSE	TRUE	116085	SLC22A12	Q96S37		TRUE	FALSE	FALSE	TRUE	1	2
CLDN2	F6Z8S4		FALSE	TRUE	9075	CLDN2	P57739		TRUE	FALSE	FALSE	TRUE	1	2
GAS2L2	F6Z9H0		FALSE	TRUE	246176	GAS2L2	Q8NHY3		FALSE	FALSE	FALSE	TRUE	0	2
CEP295	F6ZAE9		FALSE	TRUE	85459	CEP295	Q9C0D2		FALSE	FALSE	FALSE	TRUE	0	2
PKP1	F6ZE38;F6ZE57		FALSE	TRUE	5317	PKP1	Q13835		FALSE	FALSE	FALSE	TRUE	0	2
CNTN2	F6ZIK5		FALSE	TRUE	6900	CNTN2	Q02246		TRUE	TRUE	TRUE	TRUE	3	2
AMER1	F6ZKP4		FALSE	TRUE	139285	AMER1	Q5JTC6		FALSE	FALSE	FALSE	TRUE	0	2
KCNC3	F6ZNJ8		FALSE	TRUE	3748	KCNC3	Q14003		FALSE	FALSE	FALSE	TRUE	0	2
MFSD2B	F6ZP91		FALSE	TRUE	388931	MFSD2B	A6NFX1		TRUE	FALSE	FALSE	TRUE	1	2
SYT9	F6ZSX3		FALSE	TRUE	143425	SYT9	Q86SS6		FALSE	TRUE	FALSE	TRUE	1	2
KIF14	F6ZSZ2		FALSE	TRUE		KIF14			FALSE	FALSE	FALSE	FALSE	0	1
TH	F6ZV38		FALSE	TRUE	7054	TH	P07101		FALSE	FALSE	FALSE	TRUE	0	2
TRDN	F6ZX97		FALSE	TRUE	10345	TRDN	Q13061		FALSE	FALSE	FALSE	TRUE	0	2
TMPRSS11A	F6ZXH2		FALSE	TRUE	339967	TMPRSS11A	Q6ZMR5		FALSE	FALSE	FALSE	TRUE	0	2
AVPR1A	F6ZXQ6		FALSE	TRUE	552	AVPR1A	P37288		TRUE	FALSE	FALSE	TRUE	1	2
LNPEP	F7A1I2		FALSE	TRUE	4012	LNPEP	Q9UIQ6	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
KCNG4	F7A3F5		FALSE	TRUE	93107	KCNG4	Q8TDN1		TRUE	FALSE	FALSE	TRUE	1	2
OR8S1	F7A3G3		FALSE	TRUE	341568	OR8S1	Q8NH09		TRUE	FALSE	FALSE	TRUE	1	2
OR2A12	F7A3L9		FALSE	TRUE	346525	OR2A12	Q8NGT7		TRUE	FALSE	FALSE	TRUE	1	2
SIGLEC9	F7A4G3		FALSE	TRUE	27180	SIGLEC9	Q9Y336	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
PSCA	F7A4I1		FALSE	TRUE	8000	PSCA	O43653		TRUE	FALSE	FALSE	TRUE	1	2
ANTXR1	F7A521;F7C454		TRUE	TRUE	84168	ANTXR1	Q9H6X2	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
HTR2C	F7A578		FALSE	TRUE	3358	HTR2C	P28335		TRUE	FALSE	FALSE	TRUE	1	2
KRT19	F7A635	707129	FALSE	TRUE	3880	KRT19	P08727		FALSE	FALSE	FALSE	TRUE	0	2
CDH8	F7A8W3		FALSE	TRUE	1006	CDH8	P55286	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
GSDMD	F7AAC4;F7GS01		FALSE	TRUE	79792	GSDMD	P57764		FALSE	FALSE	FALSE	TRUE	0	2
P2RY10	F7AD08		FALSE	TRUE	27334	P2RY10	O00398	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
NEO1	F7ADF9		FALSE	TRUE	4756	NEO1	Q92859	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
ATP2B3	F7ADX4;F7ADY0;F7HU64		FALSE	TRUE	492	ATP2B3	Q16720		TRUE	FALSE	FALSE	TRUE	1	2
FPR3	F7AEH1;P79191		FALSE	TRUE	2359	FPR3	P25089		TRUE	FALSE	FALSE	TRUE	1	2
KRT2	F7AEK9		FALSE	TRUE	3849	KRT2	P35908		FALSE	FALSE	FALSE	TRUE	0	2
ACE2	F7AH40		FALSE	TRUE	59272	ACE2	Q9BYF1		TRUE	TRUE	TRUE	TRUE	3	2
SYT5	F7AI08	106994863	FALSE	TRUE	6861	SYT5	O00445		FALSE	TRUE	FALSE	TRUE	1	2
TLR1	F7AIC3		FALSE	TRUE	7096	TLR1	Q15399	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
ANKRD13D	F7AK65		FALSE	TRUE	338692	ANKRD13D	Q6ZTN6		FALSE	FALSE	FALSE	TRUE	0	2
SNAP23	F7ANI1;F7ANI8		FALSE	TRUE	8773	SNAP23	O00161		FALSE	TRUE	FALSE	TRUE	1	2
RAB3B	F7APB8		FALSE	TRUE	5865	RAB3B	P20337		FALSE	FALSE	FALSE	TRUE	0	2
HYLS1	F7AR73		FALSE	TRUE	219844	HYLS1	Q96M11		FALSE	FALSE	FALSE	TRUE	0	2
NPY2R	F7AS98		FALSE	TRUE	4887	NPY2R	P49146		TRUE	FALSE	FALSE	TRUE	1	2
UNC93A	F7ASJ9		FALSE	TRUE	54346	UNC93A	Q86WB7		TRUE	FALSE	FALSE	TRUE	1	2
GNG2	F7ASR8		FALSE	TRUE	54331	GNG2	P59768		FALSE	FALSE	FALSE	TRUE	0	2
RAB3C	F7ASU4		FALSE	TRUE	115827	RAB3C	Q96E17		FALSE	FALSE	FALSE	TRUE	0	2
MUC13	F7ASY4		FALSE	TRUE	56667	MUC13	Q9H3R2		TRUE	FALSE	FALSE	TRUE	1	2
TAAR5	F7ATS7		FALSE	TRUE	9038	TAAR5	O14804		TRUE	FALSE	FALSE	TRUE	1	2
SYT8	F7AUE6		FALSE	TRUE	90019	SYT8	Q8NBV8		FALSE	TRUE	FALSE	TRUE	1	2
LOC704495	F7AUF4;F7GYD7		FALSE	TRUE		LOC704495			FALSE	FALSE	FALSE	FALSE	0	1
CCNYL1	F7AUG1	708909	FALSE	TRUE	151195	CCNYL1	Q8N7R7		FALSE	FALSE	FALSE	TRUE	0	2
RPSA	F7AV45		FALSE	TRUE	3921	RPSA	P08865		FALSE	FALSE	FALSE	TRUE	0	2
TSHZ3	F7AVM2		FALSE	TRUE	57616	TSHZ3	Q63HK5		FALSE	FALSE	FALSE	TRUE	0	2
DCHS2	F7AVS0		FALSE	TRUE	54798	DCHS2	Q6V1P9		TRUE	FALSE	FALSE	TRUE	1	2
LYVE1	F7AVS7		FALSE	TRUE	10894	LYVE1	Q9Y5Y7		TRUE	FALSE	FALSE	TRUE	1	2
NPHS1	F7AXK7		FALSE	TRUE	4868	NPHS1	O60500		TRUE	FALSE	FALSE	TRUE	1	2
CASR	F7B0G9		FALSE	TRUE	846	CASR	P41180		TRUE	FALSE	TRUE	TRUE	2	2
SLC6A20	F7B2G1		FALSE	TRUE	54716	SLC6A20	Q9NP91		TRUE	FALSE	FALSE	TRUE	1	2
KLHL41	F7B395;F7GM39		FALSE	TRUE	10324	KLHL41	O60662		FALSE	FALSE	FALSE	TRUE	0	2
GPR37	F7B4P4		TRUE	TRUE	2861	GPR37	O15354		TRUE	FALSE	FALSE	TRUE	2	2
KRT10	F7B5G7		FALSE	TRUE	3858	KRT10	P13645		FALSE	FALSE	TRUE	TRUE	1	2
CCR10	F7B7V9		TRUE	TRUE	2826	CCR10	P46092		TRUE	FALSE	TRUE	TRUE	3	2
CGAS	F7B8L6		FALSE	TRUE	115004	CGAS	Q8N884		FALSE	FALSE	FALSE	TRUE	0	2
LPO	F7BAC5		FALSE	TRUE	4025	LPO	P22079		FALSE	FALSE	FALSE	TRUE	0	2
TSHR	F7BD66		FALSE	TRUE	7253	TSHR	P16473	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
LGR5	F7BF56;F7H2G5		FALSE	TRUE	8549	LGR5	O75473		TRUE	FALSE	FALSE	TRUE	1	2
GHR	F7BFA8;F7BFB8		TRUE	TRUE	2690	GHR	P10912		TRUE	TRUE	TRUE	TRUE	4	2
KCNMB2	F7BID2		FALSE	TRUE	10242	KCNMB2	Q9Y691		TRUE	FALSE	FALSE	TRUE	1	2
KCNG2	F7BJK7		FALSE	TRUE	26251	KCNG2	Q9UJ96		FALSE	FALSE	FALSE	TRUE	0	2
CSPG5	F7BKT3		FALSE	TRUE	10675	CSPG5	O95196	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
PSD4	F7BLC4		FALSE	TRUE	23550	PSD4	Q8NDX1		FALSE	FALSE	FALSE	TRUE	0	2
PTH1R	F7BMF9		FALSE	TRUE	5745	PTH1R	Q03431		TRUE	FALSE	FALSE	TRUE	1	2
OR8K1	F7BNS7		FALSE	TRUE	390157	OR8K1	Q8NGG5		TRUE	FALSE	FALSE	TRUE	1	2
SLC28A2	F7BPH9		FALSE	TRUE	9153	SLC28A2	O43868		TRUE	FALSE	FALSE	TRUE	1	2
ATAT1	F7BQ00;F7BQ16;F7BQ35;F7BQ54		FALSE	TRUE		ATAT1			FALSE	FALSE	FALSE	FALSE	0	1
OTOF	F7BSS7		FALSE	TRUE	9381	OTOF	Q9HC10		FALSE	FALSE	FALSE	TRUE	0	2
NUBP1	F7BT11		FALSE	TRUE	4682	NUBP1	P53384		FALSE	FALSE	FALSE	TRUE	0	2
SLCO4A1	F7C2H6		FALSE	TRUE	28231	SLCO4A1	Q96BD0	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
KCNQ1	F7C2U7		FALSE	TRUE	3784	KCNQ1	P51787		FALSE	FALSE	FALSE	TRUE	0	2
DNAI2	F7C3A5		TRUE	TRUE	64446	DNAI2	Q9GZS0		FALSE	FALSE	TRUE	TRUE	2	2
TULP1	F7C4Z1		FALSE	TRUE	7287	TULP1	O00294		FALSE	FALSE	FALSE	TRUE	0	2
CASP8	F7C587		FALSE	TRUE	841	CASP8	Q14790		FALSE	FALSE	FALSE	TRUE	0	2
ARL4C	F7C5U3		FALSE	TRUE	10123	ARL4C	P56559		FALSE	FALSE	FALSE	TRUE	0	2
SLC30A4	F7C602	713510	FALSE	TRUE	7782	SLC30A4	O14863		FALSE	FALSE	FALSE	TRUE	0	2
OR5A1	F7C735		FALSE	TRUE	219982	OR5A1	Q8NGJ0		TRUE	FALSE	FALSE	TRUE	1	2
RTKN2	F7C924		FALSE	TRUE	219790	RTKN2	Q8IZC4		FALSE	FALSE	FALSE	TRUE	0	2
THBD	F7C9T2		TRUE	TRUE	7056	THBD	P07204	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
PKP3	F7CA43		FALSE	TRUE	11187	PKP3	Q9Y446		FALSE	FALSE	FALSE	TRUE	0	2
RGMB	F7CBY1		FALSE	TRUE	285704	RGMB	Q6NW40		TRUE	TRUE	FALSE	TRUE	2	2
LOC106997833	F7CCF3		FALSE	TRUE		LOC106997833			FALSE	FALSE	FALSE	FALSE	0	1
OR11A1	F7CCG1		FALSE	TRUE	26531	OR11A1	Q9GZK7		TRUE	FALSE	FALSE	TRUE	1	2
CLDN5	F7CD43		FALSE	TRUE	7122	CLDN5	O00501		FALSE	FALSE	FALSE	TRUE	0	2
PGAP6	F7CD90		FALSE	TRUE	58986	PGAP6	Q9HCN3	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
PLXDC1	F7CEC9		FALSE	TRUE	57125	PLXDC1	Q8IUK5	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
SCN10A	F7CEK9		FALSE	TRUE	6336	SCN10A	Q9Y5Y9		TRUE	FALSE	FALSE	TRUE	1	2
XG	F7CFD2		FALSE	TRUE	7499	XG	P55808		FALSE	FALSE	FALSE	TRUE	0	2
