Entry	Status	Protein names	Gene names  (primary )	Gene names	Annotation	Keywords	Gene ontology (cellular component)
G7MRR5	unreviewed	Glutamate metabotropic receptor 4	GRM4	GRM4	2 out of 5	Cell membrane;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Signal;Transducer;Transmembrane;Transmembrane helix	integral component of plasma membrane [GO:0005887]
A0A1D5R129	unreviewed	Ras-related protein Ral-B	RALB	RALB	1 out of 5	GTP-binding;Nucleotide-binding;Reference proteome	plasma membrane [GO:0005886]
F6SCK6	unreviewed	Tyrosine-protein kinase STYK1	STYK1	STYK1	1 out of 5	Kinase;Membrane;Reference proteome;Transferase;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F7BV42	unreviewed	Tyrosine-protein kinase (EC 2.7.10.2)	LYN	LYN	4 out of 5	ATP-binding;Kinase;Nucleotide-binding;Reference proteome;SH2 domain;SH3 domain;Transferase;Tyrosine-protein kinase	extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]
A0A5F8AU24	unreviewed	Anoctamin	ANO1	ANO1	2 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F7AFH6	unreviewed	Sodium channel protein	SCN9A	SCN9A	2 out of 5	Ion channel;Ion transport;Membrane;Reference proteome;Sodium;Sodium channel;Sodium transport;Transmembrane;Transmembrane helix;Transport;Voltage-gated channel	voltage-gated sodium channel complex [GO:0001518]
A0A5F7ZQC0	unreviewed	Olfactory receptor	OR5B12	OR5B12	2 out of 5	Cell membrane;G-protein coupled receptor;Membrane;Olfaction;Receptor;Reference proteome;Sensory transduction;Transducer;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A0A5F8A7E9	unreviewed	CD72 molecule	CD72	CD72	1 out of 5	Coiled coil;Membrane;Reference proteome;Transmembrane;Transmembrane helix	integral component of plasma membrane [GO:0005887]
A0A5F8A4P3	unreviewed	Sarcoglycan epsilon	SGCE	SGCE	1 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; sarcoglycan complex [GO:0016012]
F7BW77	unreviewed	Discoidin domain receptor tyrosine kinase 1	DDR1	DDR1	4 out of 5	Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix	integral component of plasma membrane [GO:0005887]; receptor complex [GO:0043235]
A0A1D5R0H5	unreviewed	EPS8 like 2	EPS8L2	EPS8L2	2 out of 5	Reference proteome;SH3 domain	cytosol [GO:0005829]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; ruffle membrane [GO:0032587]; stereocilium tip [GO:0032426]
G7NKR2	unreviewed	Dynactin associated protein	DYNAP	DYNAP	1 out of 5	Reference proteome	Golgi apparatus [GO:0005794]; plasma membrane [GO:0005886]
F7FKS0	unreviewed	Uncharacterized protein	DMD	DMD	4 out of 5	Actin-binding;Cell junction;Cell membrane;Coiled coil;Cytoplasm;Cytoskeleton;Membrane;Metal-binding;Postsynaptic cell membrane;Reference proteome;Repeat;Synapse;Zinc;Zinc-finger	cell [GO:0005623]; cell-substrate junction [GO:0030055]; cytoskeleton [GO:0005856]; dystrophin-associated glycoprotein complex [GO:0016010]; membrane raft [GO:0045121]; neuron projection terminus [GO:0044306]; postsynaptic membrane [GO:0045211]; sarcolemma [GO:0042383]; Z disc [GO:0030018]
F7GZI7	unreviewed	Dopachrome tautomerase	DCT	DCT	2 out of 5	Membrane;Metal-binding;Reference proteome;Signal;Transmembrane;Transmembrane helix	cytosol [GO:0005829]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; melanosome [GO:0042470]; plasma membrane [GO:0005886]
A0A1D5QAM4	unreviewed	Solute carrier family 35 member G1	SLC35G1	SLC35G1	2 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	cell [GO:0005623]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F7HB21	unreviewed	Cadherin 15	CDH15	CDH15	3 out of 5	Calcium;Cell adhesion;Cell membrane;Membrane;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix	adherens junction [GO:0005912]; catenin complex [GO:0016342]; caveola [GO:0005901]; cell surface [GO:0009986]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; neuromuscular junction [GO:0031594]; plasma membrane [GO:0005886]
F6ZHF9	unreviewed	Diacylglycerol kinase (DAG kinase) (EC 2.7.1.107)	DGKA	DGKA	3 out of 5	ATP-binding;Calcium;Kinase;Nucleotide-binding;Reference proteome;Transferase	plasma membrane [GO:0005886]
F7DVM4	unreviewed	Dual oxidase 2	DUOX2	DUOX2	3 out of 5	Calcium;Membrane;Oxidoreductase;Reference proteome;Signal;Transmembrane;Transmembrane helix	NADPH oxidase complex [GO:0043020]; plasma membrane [GO:0005886]
G7N5D4	unreviewed	RIC8 guanine nucleotide exchange factor B	RIC8B	RIC8B	1 out of 5	Reference proteome	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
F7B8S4	unreviewed	Cell adhesion molecule L1 like	CHL1	CHL1	2 out of 5	Immunoglobulin domain;Membrane;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F6Z8Y2	unreviewed	Annexin	ANXA3	ANXA3	3 out of 5	Annexin;Calcium;Calcium/phospholipid-binding;Reference proteome;Repeat	cytosol [GO:0005829]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886]; specific granule [GO:0042581]
F6Q0C7	unreviewed	Plasminogen activator, urokinase receptor	PLAUR	PLAUR	2 out of 5	Reference proteome	cell surface [GO:0009986]; integral component of plasma membrane [GO:0005887]
A0A1D5QFJ5	unreviewed	Nectin cell adhesion molecule 3	NECTIN3	NECTIN3	2 out of 5	Disulfide bond;Immunoglobulin domain;Membrane;Reference proteome;Transmembrane;Transmembrane helix	adherens junction [GO:0005912]; apical junction complex [GO:0043296]; cell-cell contact zone [GO:0044291]; hippocampal mossy fiber to CA3 synapse [GO:0098686]; integral component of postsynaptic density membrane [GO:0099061]
F7FY34	unreviewed	SH3 domain and tetratricopeptide repeats 2	SH3TC2	SH3TC2	1 out of 5	Reference proteome;SH3 domain	cytoplasmic vesicle [GO:0031410]; plasma membrane [GO:0005886]
F7HUF6	unreviewed	Muscarinic acetylcholine receptor	CHRM1	CHRM1	3 out of 5	Cell junction;Cell membrane;G-protein coupled receptor;Membrane;Postsynaptic cell membrane;Receptor;Reference proteome;Synapse;Transducer;Transmembrane;Transmembrane helix	cholinergic synapse [GO:0098981]; integral component of plasma membrane [GO:0005887]; integral component of postsynaptic membrane [GO:0099055]; Schaffer collateral - CA1 synapse [GO:0098685]
A0A1D5QFG6	unreviewed	Pro-epidermal growth factor	EGF	EGF	3 out of 5	Disulfide bond;EGF-like domain;Growth factor;Membrane;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]
F7EVD7	unreviewed	V-set and immunoglobulin domain containing 1	VSIG1	VSIG1	1 out of 5	Reference proteome	basolateral plasma membrane [GO:0016323]; plasma membrane [GO:0005886]
F6YJD2	unreviewed	Fms related tyrosine kinase 4	FLT4	FLT4	4 out of 5	ATP-binding;Disulfide bond;Immunoglobulin domain;Kinase;Membrane;Nucleotide-binding;Receptor;Reference proteome;Repeat;Signal;Transferase;Transmembrane;Transmembrane helix;Tyrosine-protein kinase	integral component of plasma membrane [GO:0005887]; nucleoplasm [GO:0005654]; receptor complex [GO:0043235]
F7HJH6	unreviewed	Component of oligomeric golgi complex 3	COG3	COG3	2 out of 5	Reference proteome	cis-Golgi network [GO:0005801]; cytosol [GO:0005829]; Golgi transport complex [GO:0017119]; plasma membrane [GO:0005886]
A0A1D5QIU5	unreviewed	Phosphorylase b kinase regulatory subunit	PHKB	PHKB	2 out of 5	Calmodulin-binding;Carbohydrate metabolism;Cell membrane;Coiled coil;Glycogen metabolism;Lipoprotein;Membrane;Prenylation;Reference proteome	plasma membrane [GO:0005886]
F6RTT0	unreviewed	Diacylglycerol kinase (DAG kinase) (EC 2.7.1.107)	DGKG	DGKG	3 out of 5	ATP-binding;Calcium;Kinase;Nucleotide-binding;Reference proteome;Transferase	plasma membrane [GO:0005886]
F6PIY5	unreviewed	Solute carrier family 26 member 6	SLC26A6	SLC26A6	3 out of 5	Coiled coil;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; brush border membrane [GO:0031526]; cell [GO:0005623]; integral component of plasma membrane [GO:0005887]
A0A1D5RKD0	unreviewed	Solute carrier family 10 member 2	SLC10A2	SLC10A2	1 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	apical plasma membrane [GO:0016324]; integral component of membrane [GO:0016021]; microvillus [GO:0005902]
F7D4K1	unreviewed	Cytochrome b-245 light chain (Cytochrome b(558) alpha chain) (Cytochrome b558 subunit alpha) (Neutrophil cytochrome b 22 kDa polypeptide) (Superoxide-generating NADPH oxidase light chain subunit) (p22 phagocyte B-cytochrome) (p22-phox)	CYBA	CYBA	3 out of 5	Cell membrane;Electron transport;Heme;Iron;Membrane;Metal-binding;NADP;Oxidoreductase;Reference proteome;Transport	NADPH oxidase complex [GO:0043020]
F7GJ89	unreviewed	Transporter	SLC6A19	SLC6A19	2 out of 5	Membrane;Reference proteome;Symport;Transmembrane;Transmembrane helix;Transport	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
F7H956	unreviewed	Stabilin 1	STAB1	STAB1	2 out of 5	Disulfide bond;EGF-like domain;Laminin EGF-like domain;Membrane;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix	integral component of plasma membrane [GO:0005887]
F7HHQ0	unreviewed	Sarcoglycan zeta	SGCZ	SGCZ	1 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; sarcoglycan complex [GO:0016012]; sarcolemma [GO:0042383]
A0A1D5RJV7	unreviewed	G_PROTEIN_RECEP_F3_4 domain-containing protein	GRM2	GRM2	2 out of 5	Cell membrane;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Signal;Transducer;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F6TFM0	unreviewed	Pro-epidermal growth factor	EGF	EGF	5 out of 5	Disulfide bond;EGF-like domain;Growth factor;Membrane;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix	extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F6XBA0	unreviewed	Sodium/hydrogen exchanger	SLC9A2	SLC9A2	2 out of 5	Antiport;Ion transport;Membrane;Reference proteome;Sodium;Sodium transport;Transmembrane;Transmembrane helix;Transport	cell [GO:0005623]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A0A1D5QPJ2	unreviewed	Protein tyrosine kinase 2	PTK2	PTK2	5 out of 5	Coiled coil;Reference proteome	apical plasma membrane [GO:0016324]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; lamellipodium [GO:0030027]; nucleus [GO:0005634]; stress fiber [GO:0001725]
F6Y0V7	unreviewed	Lysosomal associated membrane protein 1	LAMP1	LAMP1	2 out of 5	Disulfide bond;Lysosome;Membrane;Reference proteome;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; plasma membrane [GO:0005886]
F6TRT5	unreviewed	Ecto-NOX disulfide-thiol exchanger 2	ENOX2	ENOX2	1 out of 5	Coiled coil;RNA-binding;Reference proteome	external side of plasma membrane [GO:0009897]
F6UD83	unreviewed	Transporter	SLC6A9	SLC6A9	2 out of 5	Membrane;Reference proteome;Symport;Transmembrane;Transmembrane helix;Transport	integral component of plasma membrane [GO:0005887]
A0A1D5R591	unreviewed	Interleukin 27 receptor subunit alpha	IL27RA	IL27RA	3 out of 5	Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix	external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]; receptor complex [GO:0043235]
F7G3K1	unreviewed	Dickkopf WNT signaling pathway inhibitor 1 (Dickkopf-like protein 1)	DKK1	DKK1	3 out of 5	Reference proteome;Signal	extracellular space [GO:0005615]; plasma membrane [GO:0005886]
F7GPB9	unreviewed	Urea transporter	SLC14A1	SLC14A1	2 out of 5	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
H9ET97	unreviewed	Glycylpeptide N-tetradecanoyltransferase (EC 2.3.1.97)	NMT2	NMT2	2 out of 5	Acyltransferase;Reference proteome;Transferase	cytosol [GO:0005829]; extrinsic component of membrane [GO:0019898]; Golgi apparatus [GO:0005794]; plasma membrane [GO:0005886]
F7ADF9	unreviewed	Neogenin 1 (Neogenin isoform 2)	NEO1	NEO1	2 out of 5	Membrane;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix	integral component of plasma membrane [GO:0005887]
A0A1D5QCV1	unreviewed	Sodium voltage-gated channel alpha subunit 2	SCN2A	SCN2A	2 out of 5	Coiled coil;Membrane;Reference proteome;Transmembrane;Transmembrane helix	axon [GO:0030424]; plasma membrane [GO:0005886]; voltage-gated sodium channel complex [GO:0001518]
F7HGT6	unreviewed	Protein lin-7 homolog	LIN7A	LIN7A	3 out of 5	Cell junction;Cell membrane;Coiled coil;Exocytosis;Membrane;Protein transport;Reference proteome;Transport	basolateral plasma membrane [GO:0016323]; cell [GO:0005623]; cell-cell junction [GO:0005911]; MPP7-DLG1-LIN7 complex [GO:0097025]; presynapse [GO:0098793]; synapse [GO:0045202]
A0A5F8AIA6	unreviewed	Desmocollin 2	DSC2	DSC2	2 out of 5	Calcium;Cell adhesion;Cell membrane;Membrane;Reference proteome;Repeat;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F6RAT8	unreviewed	Hedgehog protein	IHH	IHH	5 out of 5	Autocatalytic cleavage;Calcium;Cell membrane;Developmental protein;Hydrolase;Membrane;Metal-binding;Protease;Reference proteome;Signal;Zinc	extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]
A0A1D5QVY3	unreviewed	Uncharacterized protein	BSG	BSG	1 out of 5	Immunoglobulin domain;Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A0A5F8ANY4	unreviewed	Olfactory receptor	OR51V1	OR51V1	2 out of 5	Cell membrane;G-protein coupled receptor;Membrane;Olfaction;Receptor;Reference proteome;Sensory transduction;Transducer;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
G7NLK4	unreviewed	CD79a molecule	CD79A	CD79A	2 out of 5	Reference proteome	B cell receptor complex [GO:0019815]; external side of plasma membrane [GO:0009897]; membrane raft [GO:0045121]; multivesicular body [GO:0005771]
A0A1D5RIA5	unreviewed	Plexin A1	PLXNA1	PLXNA1	3 out of 5	Coiled coil;Disulfide bond;Membrane;Reference proteome;Repeat;Transmembrane;Transmembrane helix	cytosol [GO:0005829]; integral component of plasma membrane [GO:0005887]; nucleoplasm [GO:0005654]; semaphorin receptor complex [GO:0002116]
A0A1D5QCP7	unreviewed	Uncharacterized protein	GRIA2	GRIA2	2 out of 5	Cell junction;Cell membrane;Ion channel;Ion transport;Ligand-gated ion channel;Membrane;Postsynaptic cell membrane;Receptor;Reference proteome;Signal;Synapse;Transmembrane;Transmembrane helix;Transport	integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]
F6QDX3	unreviewed	Solute carrier family 9 member B2	SLC9B2	SLC9B2	2 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	basolateral plasma membrane [GO:0016323]; endosome membrane [GO:0010008]; integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; sperm principal piece [GO:0097228]; synaptic vesicle membrane [GO:0030672]
F7GP69	unreviewed	Amine oxidase (EC 1.4.3.-)	AOC2	AOC2	2 out of 5	Copper;Metal-binding;Oxidoreductase;Reference proteome;Signal;TPQ	plasma membrane [GO:0005886]
F7FWA0	unreviewed	Anoctamin	ANO7	ANO7	2 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A0A1D5R2V9	unreviewed	Fibroblast growth factor receptor (EC 2.7.10.1)	FGFR1	FGFR1	3 out of 5	ATP-binding;Disulfide bond;Immunoglobulin domain;Kinase;Membrane;Nucleotide-binding;Receptor;Reference proteome;Repeat;Signal;Transferase;Transmembrane;Transmembrane helix;Tyrosine-protein kinase	integral component of plasma membrane [GO:0005887]; receptor complex [GO:0043235]
A0A1D5RKT3	unreviewed	Protein tyrosine phosphatase receptor type C associated protein	PTPRCAP	PTPRCAP	1 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A0A1D5QLL6	unreviewed	Cholinergic receptor nicotinic delta subunit	CHRND	CHRND	2 out of 5	Cell junction;Cell membrane;Disulfide bond;Ion channel;Ion transport;Ligand-gated ion channel;Membrane;Postsynaptic cell membrane;Receptor;Reference proteome;Synapse;Transmembrane;Transmembrane helix;Transport	acetylcholine-gated channel complex [GO:0005892]; cytosol [GO:0005829]; integral component of postsynaptic specialization membrane [GO:0099060]; neuromuscular junction [GO:0031594]; nucleoplasm [GO:0005654]
F6WR81	unreviewed	Phospholipid phosphatase related 5	PLPPR5	PLPPR5	1 out of 5	Membrane;Reference proteome;Transmembrane;Transmembrane helix	integral component of plasma membrane [GO:0005887]
A0A5F8A795	unreviewed	Olfactory receptor	OR10Q1	OR10Q1	2 out of 5	Cell membrane;G-protein coupled receptor;Membrane;Olfaction;Receptor;Reference proteome;Sensory transduction;Transducer;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F7HBY2	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	LTK	LTK	4 out of 5	Membrane;Phosphoprotein;Receptor;Reference proteome;Signal;Transmembrane;Transmembrane helix	integral component of plasma membrane [GO:0005887]; receptor complex [GO:0043235]
A0A5F8AE69	unreviewed	Protocadherin 9	PCDH9	PCDH9	2 out of 5	Calcium;Cell adhesion;Membrane;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
